Mg25	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	wind	srad	ai	awc	bulk_density	clay	coarse_frag	texture_usda	sand	silt	ph	CN	CEC	CaCO3	N	P	K	Mg_MMI_07	Mg_MMI_72
5315.940725	40.65	-4.11	11.28750038	9.175000191	33.73161697	653.7692261	27.0	-0.200000003	27.20000076	7.550000191	19.76666641	19.85000038	3.966666698	447.0	56.0	18.0	33.09070206	146.0	66.0	71.0	118.0	2.533333302	15801.58301	0.327899992	0.09290722	1.08184886	13.35032558	23.60866547	9.0	52.89876938	33.7509079	6.292580605	14.30889416	7.585775375	50.51881409	1.273730755	21.24690628	218.9632416	5.0	57.0
5315.516192	49.42	16.36	7.708333492	8.133333206	30.01230049	732.1724854	22.60000038	-4.5	27.10000038	15.16666603	0.01666666	16.64999962	-1.299999952	538.0	82.0	24.0	43.37608337	218.0	78.0	218.0	80.0	3.691666603	10971.83301	0.604499996	0.084765039	1.431786418	17.22577095	29.83935356	9.0	26.509552	56.26467896	5.70526886	16.05817223	11.15738773	25.95822716	3.301705599	34.5234375	147.6229858	3.0	45.0
5313.559178	49.631	11.5722	7.883333206	8.466666222	32.19264984	690.5180054	22.5	-3.799999952	26.29999924	16.45000076	3.483333349	16.45000076	-0.5	906.0	96.0	62.0	14.389884	262.0	193.0	262.0	229.0	2.575000048	10437.0	1.124500036	0.100688919	1.047428608	23.62896538	9.957122803	9.0	45.22618103	31.14485168	6.447457314	11.07784843	8.892261505	7.605176926	2.07717514	29.40957451	210.8255157	3.0	43.0
5313.436792	62.9619	18.35	3.325000048	7.75	26.27118683	783.8584595	19.60000038	-9.899999619	29.5	3.566666842	1.883333325	13.58333302	-5.733333111	726.0	89.0	37.0	28.48166847	244.0	125.0	201.0	156.0	3.941666603	8998.0	1.16170001	0.072715178	1.180881143	7.302974224	11.06334686	12.0	72.87371063	19.82331848	4.394490719	27.86372566	11.67888069	0.0	1.808948517	26.5671463	183.4286041	2.0	37.0
5310.529829	55.6739	-3.78181	8.199999809	6.433333397	37.6218338	411.7755432	18.0	0.899999976	17.10000038	4.233333111	9.666666031	13.51666641	3.549999952	1356.0	157.0	70.0	30.51320457	457.0	213.0	246.0	419.0	4.183333397	8582.583008	1.961899996	0.090884715	1.099273682	19.27253914	16.59208298	9.0	52.19203568	28.53542328	5.296599865	16.19130516	12.56620502	3.73574996	5.641590595	17.55496979	156.3155518	3.0	43.0
5309.624145	56.0648	13.9707	7.212500095	7.408333302	30.86805534	627.4013062	21.10000038	-2.900000095	24.0	7.800000191	2.283333302	15.23333359	-0.083333373	679.0	67.0	40.0	18.62249184	199.0	128.0	187.0	162.0	3.191666603	9863.5	0.950100005	0.073026523	1.392862916	8.804350853	12.62323284	12.0	65.19975281	25.99589539	5.355846882	14.09511852	14.88817787	9.826323509	2.449366093	44.61601639	113.0771866	2.0	35.0
5309.470838	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
5304.723405	41.7	-3.68	11.77083302	11.95833302	39.72868347	653.3148193	29.29999924	-0.800000012	30.09999847	13.71666718	20.06666565	20.20000076	4.283333302	375.0	43.0	12.0	29.74526405	116.0	56.0	64.0	104.0	2.816666603	14821.08301	0.275599986	0.080997124	1.427150488	16.13351631	15.98140526	9.0	54.35190964	29.51457214	6.53834486	9.149763107	8.895600319	36.98142242	1.207029939	19.2502346	154.7711334	2.0	32.0
5301.737946	49.3853	16.2544	7.387500286	8.375	30.34420395	734.7761841	22.60000038	-5.0	27.60000038	16.35000038	-0.333333343	16.35000038	-1.666666627	560.0	84.0	26.0	42.10400391	225.0	82.0	225.0	85.0	3.849999905	10941.25	0.640100002	0.082091711	1.441226125	20.07265663	18.32217026	9.0	41.8339386	38.09340668	5.974895	10.42246342	10.01639652	0.0	1.628341079	37.95294189	178.3940735	3.0	47.0
5299.20822	56.6	-4.1	6.641666889	6.216666698	36.5686264	414.0093994	16.20000076	-0.800000012	17.0	2.716666698	8.083333015	11.9333334	2.016666651	1555.0	201.0	76.0	31.71343994	539.0	247.0	276.0	499.0	4.050000191	8425.916992	2.616899967	0.095263004	1.074335217	21.74430656	14.54389763	9.0	34.2982254	43.95746613	5.454907894	15.12775135	18.26365852	49.54417419	4.574044704	23.50403595	155.1622925	1.0	26.0
5296.7781	48.59	9.22	8.845832825	8.925000191	33.93535995	661.8481445	23.39999962	-2.900000095	26.29999924	15.46666622	1.999999881	17.08333206	0.816666603	736.0	97.0	39.0	28.33169556	258.0	126.0	248.0	133.0	2.491666794	11034.16699	0.862600029	0.108826339	1.066290617	30.58831024	19.46684837	9.0	32.31036377	37.10132599	6.643900871	10.70064068	18.15254974	67.83243561	3.243762255	45.51261139	188.4843292	3.0	43.0
5295.048509	50.4	-4.9	10.39166641	5.75	36.85897446	371.1887207	19.0	3.400000095	15.60000038	7.233333111	13.5	15.16666603	6.333333015	1056.0	123.0	60.0	27.84159851	366.0	188.0	222.0	289.0	5.566666603	10587.83301	1.358700037	0.0967388	1.042926192	21.60126686	11.55328751	9.0	39.55083466	38.84790039	5.519815445	14.14374065	14.98484135	7.479747772	2.761478662	45.45023346	193.9339905	2.0	36.0
5293.079238	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
5293.002305	43.92	3.71	13.48333359	8.616666794	34.60508728	595.446106	27.29999924	2.400000095	24.89999962	10.13333321	21.10000038	21.10000038	6.616666794	658.0	96.0	25.0	31.17964745	215.0	109.0	109.0	177.0	3.766666651	14092.83301	0.496199995	0.108522497	1.015049815	28.2384243	11.53726959	9.0	25.67809296	46.08348083	7.682940006	10.85185242	16.7951622	241.9948273	1.877531171	27.12122726	569.9416504	3.0	41.0
5291.163608	41.84	25.75	12.27916718	11.45833302	34.9339447	794.0501709	30.0	-2.799999952	32.79999924	7.849999905	21.38333321	22.06666565	2.533333302	578.0	65.0	32.0	21.88571739	178.0	101.0	120.0	158.0	2.066666603	14047.08301	0.465200007	0.099564999	1.308937788	25.65236855	19.61008835	9.0	34.45839691	39.88923645	6.549714088	11.41801167	29.34912682	41.73178101	1.505530357	18.79877663	457.5080261	3.0	44.0
5286.083297	41.15	-4.32	11.65833378	11.44999981	38.68243408	658.175293	29.0	-0.600000024	29.60000038	7.766666889	20.0	20.14999962	4.099999905	406.0	52.0	15.0	32.42952728	129.0	62.0	68.0	111.0	2.658333302	15316.16699	0.302399993	0.067768939	1.427573323	8.536272049	23.24807167	12.0	67.31089783	24.15283203	6.100778103	12.81860256	6.015711308	27.54036713	1.362450838	10.13731861	168.2246857	5.0	57.0
5284.751421	56.3333	15.9667	7.229166508	6.558333397	27.78954887	637.1865234	20.60000038	-3.0	23.60000038	8.100000381	5.300000191	15.46666718	0.049999971	595.0	62.0	35.0	18.18660355	175.0	114.0	159.0	147.0	4.141666889	10027.75	0.815999985	0.077064872	1.125396967	9.564622879	13.06265163	12.0	74.05254364	16.38283539	5.389511585	19.78914833	29.2597084	5.772596359	6.656756878	25.63184166	95.00409698	3.0	40.0
5282.339495	53.3	-1.6	7.829166412	6.691666603	35.97669983	447.0380249	18.5	-0.100000001	18.60000038	3.733333349	12.01666641	13.60000038	2.816666603	1161.0	127.0	74.0	18.80858803	367.0	234.0	247.0	338.0	5.449999809	9333.416992	1.639199972	0.083526216	1.1347965	9.117919922	18.3639164	9.0	79.0485611	11.83351898	4.728962421	22.57719803	19.31463623	0.0	2.843041658	18.64135742	156.0240326	4.0	49.0
5279.698968	62.8839	18.1836	3.641666651	8.0	26.57807159	792.8540039	20.10000038	-10.0	30.10000038	3.916666746	2.283333302	13.98333359	-5.616666794	696.0	86.0	37.0	28.4257412	236.0	122.0	191.0	147.0	3.75	9007.916992	1.073199987	0.09917102	1.131676078	10.16090488	13.58535767	12.0	68.00646973	21.83262634	4.456953049	21.58164215	9.164652824	3.967511892	2.696305513	30.54413986	172.269989	2.0	36.0
5279.13738	49.4211	16.3497	7.941666603	8.199999809	30.03663063	736.2276001	22.89999962	-4.400000095	27.29999924	15.41666698	0.199999973	16.89999962	-1.149999976	522.0	80.0	23.0	44.33189011	213.0	74.0	213.0	75.0	3.491666794	10954.83301	0.587499976	0.084998451	1.437155724	21.82600021	16.38795471	8.0	34.02407074	44.14992905	6.304936409	10.88625717	15.24679852	43.62799072	2.197673798	30.05113792	189.4453888	3.0	45.0
5276.272723	50.0167	8.6667	10.01666641	7.966666698	31.73970795	658.6947632	24.10000038	-1.0	25.10000038	16.70000076	5.866666794	18.31666756	2.083333492	655.0	69.0	43.0	13.56032562	190.0	138.0	184.0	152.0	2.783333302	10449.41699	0.732200027	0.074517794	1.300466061	23.15219688	12.96590137	9.0	31.10280609	45.74499512	6.856536865	13.83035088	13.9544754	33.49209976	2.453424692	26.68334961	229.5113678	3.0	43.0
5274.307158	46.36	11.28	11.15000057	9.800000191	32.77592087	762.0814819	27.0	-2.900000095	29.89999962	20.51666641	1.800000072	20.51666641	1.800000072	799.0	97.0	33.0	31.32765388	257.0	119.0	257.0	119.0	1.016666651	12412.25	0.809300005	0.102624528	1.157588363	20.26763725	17.01468468	9.0	40.57906342	39.15329742	6.74727726	12.31131077	26.3205471	37.44922638	2.948513031	26.36223602	165.5933075	4.0	52.0
5271.087477	48.53	9.01	8.858333588	8.966667175	33.96464539	662.8308105	23.5	-2.900000095	26.39999962	15.51666641	2.0	17.11666679	0.849999964	751.0	95.0	41.0	26.13224983	259.0	133.0	244.0	140.0	2.508333445	11040.66699	0.877099991	0.097016148	1.136260152	19.99827385	15.7059927	8.0	37.84233856	42.15938568	6.623040676	11.43886662	21.25416946	106.1933746	2.331668615	25.59152031	199.7657623	3.0	46.0
5267.209026	51.4083	-0.6383	10.17083359	7.791666985	38.00812912	472.0769348	22.0	1.5	20.5	7.75	6.483333111	16.26666641	4.816666603	677.0	69.0	42.0	16.66335487	204.0	146.0	148.0	181.0	3.75	9823.5	0.812300026	0.08091706	1.046375036	11.81113148	13.71320057	9.0	62.60864639	25.58022308	5.772104263	13.71587467	13.94948959	0.0	2.615069866	26.49323273	188.6947632	2.0	31.0
5265.611582	42.63	0.76	5.050000191	9.550000191	34.4765358	646.7049561	21.10000038	-6.599999905	27.70000076	2.149999857	13.44999981	13.44999981	-2.266666651	1228.0	130.0	70.0	16.7380619	353.0	249.0	249.0	304.0	4.941666603	14492.83301	1.228099942	0.11334946	1.009612918	29.24640846	15.03953075	6.0	36.14816284	34.6054306	6.204772472	12.99267769	15.12265015	44.81329727	4.776660442	25.87330437	189.4350586	3.0	45.0
5264.341114	62.6322	17.69	3.270833254	8.108333588	26.58469963	812.7715454	19.70000076	-10.80000019	30.5	8.800000191	-2.683333397	13.73333359	-6.383333206	693.0	79.0	35.0	26.49007988	225.0	121.0	201.0	143.0	3.308333397	9059.333008	1.077900052	0.071619056	1.139773726	4.663877964	8.621626854	12.0	80.65894318	14.67717743	4.294702053	24.49422455	13.53957653	0.0	1.761782289	24.64006615	199.1799927	1.0	27.0
5264.276369	43.38	-5.87	12.42083359	8.574999809	42.0343132	438.8230896	23.5	3.099999905	20.39999962	10.88333321	18.16666603	18.16666603	7.5	993.0	115.0	51.0	25.98153114	302.0	162.0	162.0	280.0	2.766666651	12331.16699	0.987600029	0.112255663	0.973620117	19.72555161	22.86042023	9.0	38.71715927	41.55728912	5.466252327	12.1346674	19.82894516	11.26728821	5.390283108	32.0370636	107.8286667	2.0	38.0
5261.095279	56.3	16.0	7.370833397	6.358333111	27.2889843	636.6904907	20.5	-2.799999952	23.29999924	8.300000191	5.366666794	15.60000038	0.216666654	591.0	62.0	35.0	18.24157524	175.0	113.0	156.0	147.0	4.400000095	10082.66699	0.817799985	0.07848987	1.082704782	14.14578819	14.54131031	12.0	68.11977386	17.73443604	5.950898647	13.83581161	17.59182549	7.459032536	2.105399847	33.72131348	113.8164673	3.0	42.0
5260.481514	51.3	0.5	10.32916641	7.758333206	37.66181183	485.6835022	22.20000076	1.600000024	20.60000038	5.699999809	6.550000191	16.54999924	4.800000191	613.0	65.0	38.0	18.8024292	191.0	124.0	138.0	164.0	4.400000095	9928.0	0.760200024	0.091499723	1.343291163	27.55258942	18.41960526	9.0	38.69399261	33.75341797	7.609491825	11.13146782	24.21574211	141.5297699	2.326689482	39.21336746	220.9618225	2.0	34.0
5259.645513	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770.0	92.0	31.0	32.76743698	255.0	112.0	255.0	112.0	1.049999952	12462.16699	0.778199971	0.112557448	1.100145459	24.39643097	30.96445847	9.0	35.08943176	40.51413727	6.350336075	14.08211803	30.53141785	15.20370865	2.971410513	28.02788544	151.5265198	4.0	52.0
5258.818741	50.9167	9.57073	8.054166794	7.841666698	32.00680161	630.6903076	21.70000076	-2.799999952	24.5	14.51666737	1.316666722	15.95000076	0.483333349	740.0	75.0	46.0	13.32202816	219.0	157.0	210.0	165.0	3.516666651	10044.66699	0.913399994	0.104682714	1.400595546	11.33326721	17.26265526	9.0	43.37379074	45.29294205	5.444431782	13.20132923	10.64881516	15.66459656	2.249854803	23.76812935	104.48806	3.0	42.0
5252.99768	57.5089	15.0105	5.587500095	7.891666889	29.55680466	694.4099121	20.70000076	-6.0	26.70000076	13.35000038	0.25000003	14.5	-2.483333349	665.0	73.0	35.0	23.20290184	209.0	116.0	204.0	144.0	3.108333349	9719.583008	0.937699974	0.078172266	1.17767942	7.208373547	18.82374191	12.0	62.10773468	30.6838913	4.337138653	19.63491631	9.51819706	0.0	2.698263884	19.05078125	93.477005	1.0	22.0
5252.624823	52.4584	13.287	9.237500191	7.708333492	30.34777069	678.9501343	23.39999962	-2.0	25.39999962	17.70000076	4.75	17.70000076	1.049999952	564.0	65.0	36.0	19.52319908	177.0	116.0	177.0	132.0	3.799999952	10138.83301	0.630999982	0.055018775	1.534383297	2.736156225	7.169308662	11.0	92.27846527	4.98538208	6.530556202	13.21872139	9.922990799	15.3340435	1.082157612	42.06933594	142.9139557	1.0	19.0
5251.189495	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
5249.17566	48.57	9.16	8.691666603	8.699999809	33.59073257	659.0483398	23.0	-2.900000095	25.89999962	15.28333282	1.849999905	16.88333321	0.700000048	737.0	96.0	39.0	27.7284317	257.0	127.0	245.0	134.0	2.525000095	11066.0	0.874599993	0.092594229	1.332685471	24.7071991	9.585259438	6.0	23.43391418	51.85888672	6.621622562	10.71782494	21.66745377	58.10069275	1.997296929	30.45933533	204.1165924	3.0	44.0
5243.881828	38.45	16.04	17.75	6.849999905	31.56682014	550.9660645	29.5	7.800000191	21.70000076	15.8166666	24.54999924	24.73333359	11.44999981	872.0	119.0	15.0	55.9587822	355.0	59.0	102.0	326.0	2.825000048	15701.08301	0.584299982	0.080609865	1.452820063	13.33455849	10.56281853	9.0	61.07077789	25.59466553	6.317623615	10.89906597	13.48594952	40.55585861	1.966275334	34.54644775	426.1436768	3.0	44.0
5243.05238	48.53	9.01	8.858333588	8.966667175	33.96464539	662.8308105	23.5	-2.900000095	26.39999962	15.51666641	2.0	17.11666679	0.849999964	751.0	95.0	41.0	26.13224983	259.0	133.0	244.0	140.0	2.508333445	11040.66699	0.877099991	0.097016148	1.136260152	19.99827385	15.7059927	8.0	37.84233856	42.15938568	6.623040676	11.43886662	21.25416946	106.1933746	2.331668615	25.59152031	199.7657623	3.0	46.0
5242.772903	55.8364	13.3075	7.841666698	6.833333015	28.95480156	645.0152588	21.10000038	-2.5	23.60000038	4.716666698	2.700000048	16.01666641	0.349999994	728.0	75.0	41.0	20.52760506	221.0	136.0	192.0	176.0	3.283333302	9796.666992	0.947600007	0.068907708	1.199956536	9.359780312	7.191326618	12.0	70.18057251	20.45964813	5.830327034	14.76117134	9.835722923	10.07176495	1.80963099	31.44107056	125.1408997	2.0	37.0
5242.483435	55.8078	13.1028	8.120833397	6.625	28.31196594	644.6297607	21.29999924	-2.099999905	23.39999962	8.816666603	2.966666698	16.26666641	0.600000024	628.0	65.0	32.0	20.94534302	191.0	114.0	170.0	143.0	3.916666746	9913.416992	0.800300002	0.085104942	1.451079369	14.8229208	7.654564381	12.0	57.21572495	27.96135712	6.617434502	11.40386963	15.02167988	0.0	1.749556065	53.71972656	138.842453	2.0	35.0
5239.508373	50.5	7.5	9.0	8.133333206	33.33333206	618.9837646	22.70000076	-1.700000048	24.40000153	15.30000019	4.833333492	16.76666641	1.566666722	833.0	80.0	57.0	10.30234814	224.0	185.0	220.0	206.0	3.083333254	10098.33301	1.014799953	0.097190067	1.431319833	16.38657761	14.25183868	8.0	39.01691818	44.59650421	5.784959793	14.17320728	12.81033039	20.45335388	2.429020405	28.31680107	200.4882202	2.0	30.0
5237.673236	52.6	10.0667	9.375	8.366666794	33.20105743	647.8759155	23.5	-1.700000048	25.20000076	17.48333359	4.916666508	17.48333359	1.616666555	678.0	73.0	44.0	13.84370041	195.0	149.0	195.0	167.0	3.616666555	9753.583008	0.780399978	0.071196787	1.156306148	11.70221615	6.88527298	11.0	79.70610046	8.591682434	5.766342163	14.65019894	8.348370552	21.48015213	1.600857377	43.02147293	184.7610321	1.0	19.0
5230.188277	49.38	16.81	6.829166412	7.941666603	29.52292442	725.9992065	21.60000038	-5.300000191	26.90000153	15.69999981	-0.900000095	15.69999981	-2.083333492	627.0	93.0	30.0	41.05865097	250.0	93.0	250.0	101.0	4.133333206	10940.0	0.750500023	0.084514201	1.306069016	18.24336624	21.32348251	9.0	30.86503601	50.89159775	5.882003307	12.43449688	15.32937241	1.555139422	1.773273349	57.67502594	208.4738007	4.0	51.0
5229.870069	55.6575	13.2386	8.283333778	6.5	27.77777863	648.3557129	21.5	-1.899999976	23.39999962	8.916666985	3.116666794	16.53333282	0.766666651	591.0	64.0	30.0	21.01150131	181.0	108.0	160.0	133.0	3.724999905	9887.166992	0.745800018	0.088853799	1.418593049	17.28615761	7.923231125	12.0	64.46618652	18.24765778	6.748494148	9.625585556	12.34916878	0.0	1.788515329	51.48690796	149.0671997	2.0	34.0
5229.264848	42.97	-1.23	10.52499962	8.883333206	37.16875839	524.2678833	24.29999924	0.400000006	23.89999962	5.533333302	17.45000076	17.45000076	4.583333492	1003.0	107.0	50.0	22.54751205	305.0	174.0	174.0	286.0	3.349999905	13493.83301	0.898199975	0.119121604	1.028354168	25.70748711	17.97287178	6.0	34.30005646	39.99245453	6.520334244	12.81166649	17.68298721	43.37994766	6.203942776	20.70529747	170.6360168	3.0	47.0
5227.436188	57.6511	14.8043	5.383333206	7.816666603	29.2759037	688.6196289	20.39999962	-6.300000191	26.70000076	13.0666666	0.033333249	14.19999981	-2.650000095	694.0	77.0	37.0	21.81319809	213.0	123.0	204.0	153.0	3.283333302	9685.166992	1.019000053	0.08257512	1.134179115	10.30705166	14.97340679	12.0	56.73271179	32.9602356	4.443498611	22.84017372	10.02282906	0.0	3.307394028	14.94910145	119.0669708	1.0	26.0
5226.320526	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
5226.048304	41.66	25.47	12.07916641	10.77499962	33.88364792	779.0654297	29.29999924	-2.5	31.79999924	7.766666412	21.08333397	21.70000076	2.616666555	591.0	72.0	30.0	24.4927578	188.0	98.0	120.0	169.0	2.099999905	14022.83301	0.477699995	0.097574539	1.250656486	25.96649933	22.46629715	6.0	42.24277496	31.79072571	7.217085838	14.11210346	24.70240593	52.63471603	1.549562812	12.41407108	260.4057922	3.0	44.0
5225.337465	50.95	20.5	7.541666508	9.016666412	30.35914803	774.3995972	23.29999924	-6.400000095	29.69999886	16.86666679	-0.916666746	16.86666679	-2.233333349	620.0	87.0	29.0	35.70917511	240.0	100.0	240.0	108.0	3.158333302	10514.41699	0.756600022	0.065568909	1.302727342	10.20665073	8.567611694	8.0	42.00656509	47.78678513	5.725166798	10.33390045	6.254590988	0.0	1.396446586	35.82542038	122.8235397	1.0	15.0
5222.697454	48.52	9.08	9.091667175	9.116666794	34.14481735	669.0150146	24.0	-2.700000048	26.70000076	15.85000038	2.183333397	17.43333435	0.98333329	713.0	93.0	37.0	28.85424232	252.0	120.0	239.0	128.0	2.358333349	11042.08301	0.833000004	0.099568881	1.141018271	25.2279911	11.79561424	9.0	32.63804626	42.13396454	7.31296587	11.81010628	23.48080063	76.23693085	2.873250484	31.15080261	167.9712524	3.0	45.0
5211.189834	55.6942	13.4504	7.800000191	6.866666794	29.09604454	639.7584839	21.20000076	-2.400000095	23.60000038	8.416666985	2.716666698	15.96666718	0.383333296	669.0	69.0	36.0	21.05339813	204.0	123.0	180.0	157.0	3.275000095	9887.833008	0.886500001	0.068919927	1.172682047	6.794793129	8.987579346	12.0	71.60309601	21.60211182	4.876429558	21.16154861	16.22095108	3.643147707	3.01045537	23.1366272	115.0883026	2.0	35.0
