Accession_ID	Mg_blues (µg/g DW)	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	awc	bulk_density	CaCO3	CEC	clay	CN	coarse_fragments	K	N	P	ph	sand	silt	srad_mean	ai	Mg(Soil) mg/kg
9668	4793.577014	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770	92	31	32.76743698	255	112	255	112	0.112557448	1.100145459	15.20370865	30.53141785	24.39643097	14.08211803	30.96445847	151.5265198	2.971410513	28.02788544	6.350336075	35.08943176	40.51413727	12462.16699	0.832000017	52
9669	5129.457706	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770	92	31	32.76743698	255	112	255	112	0.112557448	1.100145459	15.20370865	30.53141785	24.39643097	14.08211803	30.96445847	151.5265198	2.971410513	28.02788544	6.350336075	35.08943176	40.51413727	12462.16699	0.832000017	52
9670	5054.295272	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770	92	31	32.76743698	255	112	255	112	0.112557448	1.100145459	15.20370865	30.53141785	24.39643097	14.08211803	30.96445847	151.5265198	2.971410513	28.02788544	6.350336075	35.08943176	40.51413727	12462.16699	0.832000017	52
9671	6243.926109	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770	92	31	32.76743698	255	112	255	112	0.112557448	1.100145459	15.20370865	30.53141785	24.39643097	14.08211803	30.96445847	151.5265198	2.971410513	28.02788544	6.350336075	35.08943176	40.51413727	12462.16699	0.832000017	52
9672	5443.781119	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770	92	31	32.76743698	255	112	255	112	0.112557448	1.100145459	15.20370865	30.53141785	24.39643097	14.08211803	30.96445847	151.5265198	2.971410513	28.02788544	6.350336075	35.08943176	40.51413727	12462.16699	0.832000017	52
9673	5040.544051	46.37	11.28	10.8708334	9.858333588	33.08165359	754.6445923	26.70000076	-3.099999905	29.80000114	20.18333435	3.5	20.18333435	1.666666627	770	92	31	32.76743698	255	112	255	112	0.112557448	1.100145459	15.20370865	30.53141785	24.39643097	14.08211803	30.96445847	151.5265198	2.971410513	28.02788544	6.350336075	35.08943176	40.51413727	12462.16699	0.832000017	52
9676	4906.595779	46.37	11.29	11.23333359	9.899999619	33	763.2595825	27.10000038	-2.900000095	30	20.61666679	1.883333325	20.61666679	1.883333325	802	98	33	31.75423431	258	118	258	118	0.102525838	1.174772382	86.19148254	25.01951599	35.32917023	12.89474392	28.23237419	173.5480347	2.147694588	17.36922836	6.79183197	23.22737122	41.44345856	12422.25	0.866599977	53
9677	5275.645254	46.37	11.29	11.23333359	9.899999619	33	763.2595825	27.10000038	-2.900000095	30	20.61666679	1.883333325	20.61666679	1.883333325	802	98	33	31.75423431	258	118	258	118	0.102525838	1.174772382	86.19148254	25.01951599	35.32917023	12.89474392	28.23237419	173.5480347	2.147694588	17.36922836	6.79183197	23.22737122	41.44345856	12422.25	0.866599977	53
9678	4802.592337	46.37	11.29	11.23333359	9.899999619	33	763.2595825	27.10000038	-2.900000095	30	20.61666679	1.883333325	20.61666679	1.883333325	802	98	33	31.75423431	258	118	258	118	0.102525838	1.174772382	86.19148254	25.01951599	35.32917023	12.89474392	28.23237419	173.5480347	2.147694588	17.36922836	6.79183197	23.22737122	41.44345856	12422.25	0.866599977	53
9679	5563.663374	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9680	5668.127799	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9681	6030.619348	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9682	5079.733887	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9683	5992.188947	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9684	4976.910656	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9685	5327.593618	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9686	4532.983963	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9687	4741.144749	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9689	5040.584593	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9690	4964.642923	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9692	5347.603193	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9693	5637.445107	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9694	4200.348444	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9695	4939.267168	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9696	5293.751641	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	0.099276863	1.12125814	105.2798996	18.19266319	17.42496681	12.37959957	31.13807106	168.2213898	1.97694838	30.12436295	6.782782078	42.32978058	40.24525452	12410.33301	0.888899982	52
9698	4745.244262	41.57	23.85	11.21666718	11.01666641	35.30982971	767.5176392	28.20000076	-3	31.20000076	15.08333302	16.81666756	20.66666603	1.800000072	537	56	30	19.68592644	159	103	130	135	0.093269907	1.414595008	96.75649261	24.90639305	20.56036949	13.43437004	17.98662567	210.3191986	0.799159884	17.77034378	6.747467518	46.95302582	32.48660278	13748.5	0.444799989	47
9699	4716.495556	41.37	23.14	12.57499981	10.46666718	33.12236404	789.8029175	29.60000038	-2	31.60000038	7.849999905	21.51666641	22.28333473	2.766666651	473	53	28	19.97457314	141	92	109	114	0.092010953	1.25628531	100.2463303	15.4783268	20.70471382	10.97512627	14.86912918	96.99023438	0.771268666	19.57012367	7.318182945	54.16287994	25.13240814	14051.66699	0.380100012	44
9700	5036.653672	42.32	23.1	10.23750019	12.35833263	37.56332397	776.34375	28	-4.900000095	32.90000153	17.83333397	2.066666603	19.66666603	0.599999964	573	66	32	21.44501877	186	110	166	115	0.092359677	1.378889203	57.61463928	24.40913582	22.08394814	13.48923683	22.06676102	161.4938202	1.225836992	11.06802654	6.931129932	42.90061951	35.01543427	13154.08301	0.49939999	55
9701	4077.392941	43.7	25.91	11.49166679	11.10000038	32.2674408	885.9607544	29.5	-4.900000095	34.40000153	20.29999924	2.049999952	22.13333321	0.233333275	580	71	33	24.8760128	199	107	182	111	0.098139882	1.352402806	7.080965996	35.48502731	31.25530624	11.75581455	9.067153931	154.5833893	1.219629288	21.89093971	6.611559391	23.12386322	45.62083054	13451	0.490099996	50
9703	4739.380887	41.53	23.39	12.07499981	10.86666679	34.38818359	777.7692261	29.20000076	-2.400000095	31.60000038	15.96666718	21	21.68333435	2.516666651	506	54	30	19.04777718	148	102	123	120	0.09703242	1.398598671	87.66894531	25.81601715	20.00220871	13.09198475	19.71159554	161.1278839	1.021446347	10.28084946	6.862112045	47.34571457	32.65207672	13799.41699	0.412800014	39
9705	4822.545488	41.5	23.33	13.52083302	11.625	34.5982132	813.4842529	31.70000076	-1.899999976	33.60000229	8.533333778	22.81666756	23.61666679	3.516666651	474	53	27	19.87894821	142	93	110	116	0.099249423	1.353246927	31.73867798	32.25463104	23.73674202	12.77838326	18.03937149	235.3082428	1.325624943	15.55850506	6.922632694	49.30268097	26.96057892	13919.33301	0.373299986	40
9706	4952.84525	41.64	24.18	7.620833397	9.941666603	34.63995361	708.8513794	23.20000076	-5.5	28.70000076	11.05000019	13.01666737	16.21666718	-1.083333254	648	72	36	19.27303886	202	123	169	160	0.125677884	0.99814713	23.66535568	12.86406231	30.9749794	16.70872498	20.39842987	111.5221329	1.141028881	12.06680679	5.67092514	27.34721375	41.67780685	13489.5	0.582300007	44
9708	4374.509101	41.62	25.35	12.0041666	10.72500038	33.93987274	775.4308472	29	-2.599999905	31.60000038	7.699999809	20.95000076	21.54999924	2.566666603	591	73	29	25.05947495	188	97	120	171	0.096471362	1.083086729	72.67344666	27.50164032	19.7761898	12.81492901	25.55399513	249.2770844	1.338049889	19.88705444	6.902145863	49.88579559	30.3380127	13969.5	0.471100003	40
9710	5174.666755	41.85	23.13	11.97500038	11.38333321	34.81141663	800.1548462	29.60000038	-3.099999905	32.70000076	19.86666679	3.599999905	21.78333282	2.033333302	502	53	32	18.16143608	149	103	130	112	0.116523914	1.215839744	65.02407837	29.82481575	26.48843765	11.08449745	11.15725231	371.1991272	1.1917907	18.78630447	7.266077518	44.69113922	28.82041931	13639.66699	0.418799996	44
9711	4571.735393	42.32	23.1	10.23750019	12.35833263	37.56332397	776.34375	28	-4.900000095	32.90000153	17.83333397	2.066666603	19.66666603	0.599999964	573	66	32	21.44501877	186	110	166	115	0.092359677	1.378889203	57.61463928	24.40913582	22.08394814	13.48923683	22.06676102	161.4938202	1.225836992	11.06802654	6.931129932	42.90061951	35.01543427	13154.08301	0.49939999	55
9712	4747.993711	42.32	23.1	10.23750019	12.35833263	37.56332397	776.34375	28	-4.900000095	32.90000153	17.83333397	2.066666603	19.66666603	0.599999964	573	66	32	21.44501877	186	110	166	115	0.092359677	1.378889203	57.61463928	24.40913582	22.08394814	13.48923683	22.06676102	161.4938202	1.225836992	11.06802654	6.931129932	42.90061951	35.01543427	13154.08301	0.49939999	55
9713	4912.545066	42.49	25.61	11.11250019	10.77499962	33.88364792	784.416748	27.79999924	-4	31.79999924	15.28333282	16.66666603	20.76666641	1.416666627	602	68	39	19.30862236	191	124	164	135	0.117265224	1.271248221	36.44540024	38.0429039	23.43975449	11.23225117	18.67262459	345.4237671	1.873268485	14.46594524	6.628948212	42.49168777	34.06855774	13444.16699	0.502499998	47
9717	5382.657914	41.66	25.47	12.07916641	10.77499962	33.88364792	779.0654297	29.29999924	-2.5	31.79999924	7.766666412	21.08333397	21.70000076	2.616666555	591	72	30	24.4927578	188	98	120	169	0.097574539	1.250656486	52.63471603	24.70240593	25.96649933	14.11210346	22.46629715	260.4057922	1.549562812	12.41407108	6.341565132	42.24277496	31.79072571	14022.83301	0.475899994	44
9718	4873.86111	41.55	24.75	8.837499619	9.625	34.01060104	708.4237671	24.10000038	-4.199999809	28.29999924	12.21666622	14.21666718	17.48333359	0.200000048	655	70	35	20.83256721	200	119	158	173	0.118365407	1.003206372	121.2680511	28.92823792	26.90770531	12.97600269	19.27113152	198.062851	1.639979839	9.403409958	6.586732864	32.58029938	40.51199341	13666.75	0.563199997	33
9719	4453.137398	41.83	25.69	12.53333378	11.44999981	34.69697189	801.8624268	30.39999962	-2.599999905	33	8.016666412	21.71666718	22.41666603	2.683333397	573	65	32	21.39143944	177	102	120	157	0.098146811	1.044869065	5.818966389	37.08761597	28.89740181	11.50882626	17.95267487	426.2503052	1.245253801	25.6478405	6.742918015	36.62462616	34.47797394	13991.5	0.461699992	46
9720	5164.103486	41.77	25.68	12.0583334	10.94999981	34.43396378	780.0548706	29.10000038	-2.700000048	31.80000114	7.733333111	21	21.63333321	2.466666698	583	68	31	22.93811226	182	100	119	162	0.097325027	1.110877275	8.956834793	36.98034668	23.13390923	11.31642532	18.52409172	408.8473511	1.099174142	17.80145836	6.666927814	37.59230042	39.27378845	14068.41699	0.466399997	47
9721	3581.456407	42.72	25.33	9.324999809	10.5	34.09090805	756.4345093	25.60000038	-5.199999809	30.79999924	16.80000114	1.033333421	18.56666756	0.03333338	652	80	40	24.18930626	220	132	198	135	0.108954161	1.133185625	28.83735847	24.16003799	21.45929909	14.94177055	34.61170959	163.2594452	1.593242288	17.47214508	6.008860111	50.21757126	28.32312775	13190.25	0.568199992	41
9722	4900.362145	41.71	24.41	9.225000381	9.550000191	32.9310379	735.1669312	24.79999924	-4.199999809	29	12.96666718	14.6833334	18.13333321	0.133333325	606	67	33	21.1981411	190	111	152	153	0.107905634	1.032899857	44.16308212	22.82843781	18.19013405	14.50029469	33.16470337	215.0189972	2.267879963	16.75974464	6.659183025	49.96365356	31.84621429	13577.25	0.527999997	41
9725	5052.461695	37.6	23.08	15.5583334	9.850000381	35.8181839	668.6989746	31.29999924	3.799999952	27.5	9.483333588	24.14999962	24.14999962	8.016666412	577	97	10	64.72156525	259	35	35	245	0.126109108	0.956219614	153.2904968	29.38248825	30.31582642	11.25884151	19.31506729	341.7832031	1.738295197	9.264162064	7.790647507	25.72827148	43.9559021	15187.41699	0.373100013	53
9726	4689.592169	37.07	22.04	17.17499924	10.73333359	40.65656281	601.348877	31.70000076	5.300000191	26.40000153	11.6833334	24.81666756	24.81666756	10.39999962	738	136	6	77.50134277	371	24	24	333	0.087456219	1.42130518	64.524086	20.4624424	10.68411255	11.73251534	15.89355373	250.2307892	1.631105185	37.1964798	7.155015469	60.84474945	28.471138	15794.08301	0.470899999	45
9728	4937.390902	48.46	18.9	7.016666889	9.833333969	32.77777863	764.3278198	23.20000076	-6.800000191	30	14.88333321	-1.116666675	16.29999924	-2.5	787	92	44	22.31744194	249	140	248	154	0.105371535	1.001705408	24.77887344	14.34271431	25.34930992	10.89831924	12.05775738	152.5056915	2.714808464	20.88054085	5.494209766	30.15323639	44.49745178	11368.41699	0.894900024	56
9730	5852.259873	48.47	18.94	7.541666985	10.1833334	33.27886581	774.5316162	24.10000038	-6.5	30.60000038	15.53333378	-0.666666746	16.93333435	-2.150000095	740	87	41	22.46785927	235	130	232	144	0.099446937	0.989718795	4.608356476	21.73267746	27.32918358	11.49201202	15.66406631	190.1334686	2.178308725	27.06161308	5.918442726	17.75417328	54.91664124	11384.33301	0.832099974	56
9731	4878.204108	48.46	18.9	7.016666889	9.833333969	32.77777863	764.3278198	23.20000076	-6.800000191	30	14.88333321	-1.116666675	16.29999924	-2.5	787	92	44	22.31744194	249	140	248	154	0.105371535	1.001705408	24.77887344	14.34271431	25.34930992	10.89831924	12.05775738	152.5056915	2.714808464	20.88054085	5.494209766	30.15323639	44.49745178	11368.41699	0.894900024	56
9732	4716.087692	48.47	18.96	7.079166889	9.708333015	32.57830048	762.5390015	23.10000038	-6.699999809	29.79999924	14.91666698	-1.016666651	16.35000038	-2.416666746	774	92	44	22.48052979	246	137	245	152	0.105357245	1.04134953	0	18.88407898	23.73465729	11.74905872	10.13943958	141.7242889	2.150746107	19.61401558	5.483541012	27.66325378	48.60208893	11381.58301	0.883400023	57
9733	4229.80165	48.47	18.94	7.541666985	10.1833334	33.27886581	774.5316162	24.10000038	-6.5	30.60000038	15.53333378	-0.666666746	16.93333435	-2.150000095	740	87	41	22.46785927	235	130	232	144	0.099446937	0.989718795	4.608356476	21.73267746	27.32918358	11.49201202	15.66406631	190.1334686	2.178308725	27.06161308	5.918442726	17.75417328	54.91664124	11384.33301	0.832099974	56
9736	4911.887229	44.69	25.17	10.1833334	11.0666666	32.93650818	864.5054932	27.70000076	-5.900000095	33.60000229	18.88333321	0.883333385	20.48333359	-0.683333337	565	75	29	36.09228134	218	90	205	92	0.089253537	1.387800097	0	24.06231499	19.67393684	10.55769253	14.95914173	228.7176056	1.744078517	24.68062019	5.720969677	30.43921661	49.88684845	13285.33301	0.518100023	NA
9738	5205.865875	45.57	25.42	6.708333492	10.96666718	34.70463943	805.8276978	23	-8.600000381	31.60000038	14.80000019	-3.583333254	16.26666641	-3.583333254	620	94	26	48.58637238	263	84	259	84	0.093653813	1.316959381	11.71040535	23.5725441	17.33493805	9.721984863	22.85056305	149.7834473	2.842266083	20.73421669	6.238529205	40.53201675	42.1330452	12980.75	0.685100019	NA
9743	4783.114219	45.14	25	8.675000191	10.4333334	33.76483154	790.3408203	24.5	-6.400000095	30.89999962	16.61666679	0.133333281	18.14999962	-1.200000048	628	88	29	42.48161316	254	89	240	92	0.107983045	1.016709924	2.275763512	32.76567841	25.31522369	10.06187725	21.48294449	195.9079895	1.630087018	18.2720108	6.682027817	28.05900574	46.62577057	13109.58301	0.644900024	NA
9744	4766.394615	47.16	27.59	9.899999619	9.683333397	29.43262291	882.8672485	27.10000038	-5.800000191	32.90000153	19.06666565	0.249999925	20.53333282	-1.100000143	578	92	25	45.12099457	238	83	230	84	0.073581487	1.437252164	16.71857071	26.32748032	16.48664284	10.8343544	5.757004738	515.3942871	2.331098795	21.11471939	7.194439888	42.83604431	40.67731476	12894.41699	0.530600011	NA
9745	5274.425341	41.45	70.05	2.245833397	11.59166622	31.75799179	903.8037109	22.29999924	-14.19999981	36.5	0.399999946	12.96666622	13.03333282	-8.533333778	688	102	17	44.81253433	267	68	92	188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15165.83301	0.590900004	NA
9748	4738.317906	44.23	21.71	9.875	10.55000019	33.81410217	786.2410278	26.70000076	-4.5	31.20000076	14.51666641	1.516666651	19.38333321	0	671	82	42	20.70007324	216	132	195	139	0.113043822	0.963183105	NA	NA	27.14577866	NA	13.93329525	NA	NA	NA	NA	28.29592133	44.55830002	13140.75	0.630599976	60
9749	4403.574359	43.54	22.29	10.3166666	10.86666679	35.16720581	765.2727661	26.89999962	-4	30.89999962	14.75	2.183333158	19.58333397	0.74999994	630	74	39	18.93637466	197	127	176	130	0.12236993	1.098391652	NA	NA	35.40194702	NA	15.17583466	NA	NA	NA	NA	19.57037354	45.02767944	13199.41699	0.568700016	53
9754	5515.360935	44.66	21.37	10.73333359	9.783333778	32.07650375	791.2025757	26.89999962	-3.599999905	30.5	18.68333435	2.366666555	20.25	0.766666591	675	88	41	23.01830101	222	128	215	137	0.082383387	1.013458014	NA	NA	31.95613098	NA	8.896834373	NA	NA	NA	NA	15.35549927	52.68836975	13182.25	0.604600012	59
9755	5601.821196	44.56	22.56	11.57499981	10.35000038	31.74846649	846.1020508	29.10000038	-3.5	32.59999847	16.5	2.666666746	21.85000038	1.066666722	610	68	37	18.97130966	191	122	166	130	0.106403731	1.440678239	NA	NA	27.25321388	NA	4.872210503	NA	NA	NA	NA	32.97100067	39.77578735	13184.83301	0.548200011	63
9756	5084.322711	44.3	21.08	11.1291666	10.75833321	34.5927124	775.4572144	27.79999924	-3.299999952	31.09999847	19.10000038	2.966666698	20.54999924	1.450000048	652	87	39	23.90532112	217	125	206	128	0.117100425	1.269461393	NA	NA	31.31312561	NA	9.054899216	NA	NA	NA	NA	18.99354553	49.69332886	13180	0.588500023	61
9757	5171.629916	44.3	21.08	11.1291666	10.75833321	34.5927124	775.4572144	27.79999924	-3.299999952	31.09999847	19.10000038	2.966666698	20.54999924	1.450000048	652	87	39	23.90532112	217	125	206	128	0.117100425	1.269461393	NA	NA	31.31312561	NA	9.054899216	NA	NA	NA	NA	18.99354553	49.69332886	13180	0.588500023	61
9758	5057.552554	47.75	88.4	3.833333254	12.55000019	24.90079308	1412.112061	28.79999924	-21.60000038	50.40000153	20.33333397	-11.9333334	20.33333397	-14.05000019	172	27	6	38.16327667	62	20	62	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14569.08301	0.138400003	NA
9759	4525.602068	37.47	49.47	13.55000019	8.233333588	26.47373962	833.6038818	29.39999962	-1.700000048	31.10000038	10.25	21.10000038	23.58333397	3.25	1069	181	25	57.93636703	479	97	111	326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14023.41699	1.110499978	NA
9764	4032.227199	34.1	35.84	14.70833302	11.3166666	39.43089294	672.6806641	30.20000076	1.5	28.70000076	6.483333588	22.55000114	22.55000114	6.483333588	1239	270	1	99.57313538	729	4	4	729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17519.83398	0.691600025	NA
9766	4937.000211	42.26	74.16	-1.929166675	14.52500057	30.38702965	1238.69519	21.60000038	-26.20000076	47.80000305	4.433333397	-17.93333435	11.36666679	-17.93333435	425	64	17	44.43946457	175	59	135	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14976	0.423200011	NA
9768	5457.689262	48.57	9.16	8.691666603	8.699999809	33.59073257	659.0483398	23	-2.900000095	25.89999962	15.28333282	1.849999905	16.88333321	0.700000048	737	96	39	27.7284317	257	127	245	134	0.092594229	1.332685471	58.10069275	21.66745377	24.7071991	10.71782494	9.585259438	204.1165924	1.997296929	30.45933533	6.621622562	23.43391418	51.85888672	11066	0.852299988	44
9769	4912.399374	48.55	8.99	8.470833778	8.708333015	33.49359131	656.6148071	22.89999962	-3.099999905	26	15.03333282	1.650000095	16.66666603	0.566666663	792	99	45	24.32590294	269	146	253	154	0.096514076	1.142877936	84.86004639	27.25580025	22.72421455	11.28221416	13.40803814	206.1333618	2.696891308	24.21369934	6.613173485	30.15614319	47.11964417	11062.41699	0.910000026	47
9770	5481.569148	48.53	9.01	8.858333588	8.966667175	33.96464539	662.8308105	23.5	-2.900000095	26.39999962	15.51666641	2	17.11666679	0.849999964	751	95	41	26.13224983	259	133	244	140	0.097016148	1.136260152	106.1933746	21.25416946	19.99827385	11.43886662	15.7059927	199.7657623	2.331668615	25.59152031	6.623040676	37.84233856	42.15938568	11040.66699	0.857299984	46
9771	4146.398027	48.56	9.11	8.433333397	8.516666412	33.13877869	655.1937256	22.60000038	-3.099999905	25.70000076	14.98333359	1.616666675	16.58333397	0.516666651	765	97	42	25.96102715	262	135	250	144	0.104593866	1.301820874	44.49957275	24.21553802	27.52723885	10.48014164	14.36542225	269.8179932	2.408252239	33.96374512	6.723097801	14.13397217	58.33879089	11093.75	0.90079999	45
9772	4174.877083	48.41	8.85	8.412500381	9.308333397	34.99373627	660.3687744	23.29999924	-3.299999952	26.59999847	15.01666641	1.51666677	16.64999962	0.466666698	795	94	50	21.03994942	261	154	246	166	0.10695456	1.261379004	29.38163567	19.20066071	30.55625343	10.29329395	9.374940872	279.4292297	1.700058341	29.10998726	6.489147663	10.27741241	59.16633606	11127.25	0.931699991	46
9774	5456.195782	48.59	9.22	8.845832825	8.925000191	33.93535995	661.8481445	23.39999962	-2.900000095	26.29999924	15.46666622	1.999999881	17.08333206	0.816666603	736	97	39	28.33169556	258	126	248	133	0.108826339	1.066290617	67.83243561	18.15254974	30.58831024	10.70064068	19.46684837	188.4843292	3.243762255	45.51261139	6.643900871	32.31036377	37.10132599	11034.16699	0.837400019	43
9775	4861.924479	48.41	8.79	8.120833397	9.091666222	34.43813324	654.628479	22.89999962	-3.5	26.39999962	14.65000057	1.283333302	16.31666565	0.283333272	831	92	55	16.45708466	258	175	242	192	0.100122131	1.24330008	34.50896454	19.10128403	24.12460709	9.858499527	9.592664719	311.2502747	1.807251096	34.87966537	7.107656479	15.43589783	60.43949509	11156.91699	0.989600003	46
9776	4547.030723	48.43	8.79	8.125	9.033333778	34.47837067	654.4237671	22.79999924	-3.400000095	26.19999886	14.64999962	1.283333302	16.31666565	0.299999923	834	92	56	16.34705925	259	177	241	193	0.096134856	1.104388356	0	24.20576668	24.6961956	10.52765751	8.383262634	240.7074127	2.115067482	42.57012939	7.043262482	12.90983582	62.39396667	11166.41699	0.992399991	46
