Mg(Leaf)	latitude	longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	wind	srad	ai	awc	bulk_density	clay	coarse_frag	texture_usda	sand	silt	pH	CN	CEC	CaCO3	N	P	K	Mg(Soil)
4491.414158	48.43	8.79	8.125	9.033333778	34.47837067	654.4237671	22.79999924	-3.400000095	26.19999886	14.64999962	1.283333302	16.31666565	0.299999923	834	92	56	16.34705925	259	177	241	193	2.683333397	11166.41699	1.002699971	0.096134856	1.104388356	24.6961956	8.383262634	3	12.90983582	62.39396667	7.338590145	10.52765751	24.20576668	0	2.115067482	42.57012939	240.7074127	46
4488.659764	37.69	14.98	9.266666412	7.666666508	31.29251671	632.348938	23.29999924	-1.200000048	24.5	3.733333349	17.33333397	17.33333397	2.25	738	107	13	52.08105469	293	52	52	279	3.991666794	15740.66699	0.596800029	0.119082384	1.063395977	24.59794998	27.80852699	8	37.58238602	37.819664	6.285789013	13.20221806	18.14866638	36.03741074	2.321032524	17.24037933	200.0883026	65
4488.611975	38.76	16.24	17.15416718	7.108333111	32.01951981	553.1375732	29.5	7.300000191	22.20000076	15.26666641	23.95000076	24.25	10.91666698	919	131	16	58.84992599	387	58	94	350	3.158333302	15488.08301	0.640600026	0.110458955	1.16842103	19.13552475	22.40029907	9	52.08270264	28.7817688	6.854764938	10.8532362	18.8166008	103.5583801	2.068872452	17.59309578	239.4563446	35
4483.79757	40.28	15.65	13.8125	7.691666603	31.78374672	618.3450317	27.29999924	3.099999905	24.19999886	11.01666641	21.60000038	21.60000038	6.650000095	798	106	21	41.70933151	295	84	84	262	2.933333397	14773	0.640200019	0.115896441	0.98720783	27.94927406	7.94720459	6	30.73989105	41.31083679	7.101005554	9.962575912	18.23855591	0	1.696896315	17.72204399	502.6025085	48
4483.677449	50.68	3.52	10.15833378	7.583333492	34.15916061	547.119873	22.89999962	0.699999988	22.19999886	7.133333206	6.216666698	16.98333359	3.666666746	771	78	48	14.2892313	222	162	198	182	3.941666603	10189	0.920899987	0.072762914	1.439767957	13.14141655	5.82024622	8	21.85234833	65.00623322	6.203155994	11.78099537	7.6450634	1.362831116	1.860575557	46.69078064	205.5092621	37
4482.533915	41.62	25.35	12.0041666	10.72500038	33.93987274	775.4308472	29	-2.599999905	31.60000038	7.699999809	20.95000076	21.54999924	2.566666603	591	73	29	25.05947495	188	97	120	171	2.116666555	13969.5	0.481900007	0.096471362	1.083086729	19.7761898	25.55399513	9	49.88579559	30.3380127	6.778843403	12.81492901	27.50164032	72.67344666	1.338049889	19.88705444	249.2770844	40
4478.305213	41.58	-4.71	12.32083321	11.82499981	39.81481552	639.0065308	29.70000076	0	29.70000076	5.566666603	20.41666794	20.5	4.933333397	424	50	17	32.69923019	140	64	71	123	2.716666698	15195.16699	0.308099985	0.080374219	1.049440861	11.63712883	21.8998642	9	64.82460022	23.53826904	7.454166412	10.16571999	12.63842201	16.57117081	1.160976052	24.0882225	244.8742065	39
4472.290929	55.7683	14.1386	7.429166794	6.941666603	29.66524315	617.9712524	21	-2.400000095	23.39999962	8.100000381	2.416666746	15.40000057	0.383333325	692	71	39	19.05508804	209	133	178	170	4.883333206	9924.833008	0.943199992	0.063249201	1.238641858	1.25124681	13.88807297	11	91.48612213	7.262634277	4.333413601	17.42000389	15.51086617	0	2.269230843	32.85057449	113.1739502	40
4469.752822	40.52	-4.02	13.30416679	10.875	36.73986435	676.3654785	30.5	0.899999976	29.60000038	9.316666603	22.03333282	22.18333435	5.75	392	49	13	35.24378204	132	55	58	107	2.349999905	15868.08301	0.263300002	0.079749644	1.10085845	17.44845009	26.60750008	12	46.99058533	35.56096649	6.977073669	10.6662674	10.43415356	41.36661911	1.620899796	30.38826942	310.9012146	60
4457.38458	62.8717	18.3436	3.491666555	7.5	25.95155716	764.6027832	19.29999924	-9.600000381	28.89999962	3.849999905	1.833333254	13.53333378	-5.25	737	91	37	28.68802643	251	127	200	159	4.091666698	9029.75	1.192299962	0.076293007	1.171589851	7.871578217	21.2849884	12	71.90908813	20.21932983	4.477750301	24.04179764	11.09890175	4.859886169	3.579735279	28.26719666	165.3511658	37
4454.098302	52.0333	5.55	9.929166794	8.358333588	36.02729797	564.2713013	23.10000038	-0.100000001	23.20000076	4.233333111	5.866666317	16.98333359	3.200000048	811	80	46	15.15865898	233	169	204	206	4.025000095	9710.833008	0.98119998	0.07043045	1.13488996	12.10007954	7.115719318	12	64.6127243	23.2871933	6.294029713	15.2309866	6.537839413	31.88032341	1.669222355	52.00680542	123.346962	47
4452.484867	41.34	0.99	10.97916698	10.65833378	37.79550934	628.4557495	27.10000038	-1.100000024	28.20000076	11.94999981	19.03333282	19.14999962	3.900000095	679	78	28	25.37702179	208	135	138	149	3.533333302	15525.33301	0.511500001	0.134032324	1.1223737	24.88498688	20.26702499	9	36.8857193	38.22929382	6.284361839	13.91128635	18.69761467	72.37692261	1.266549706	14.05279446	167.9068909	45
4452.210381	57.2608	16.3675	6.533333302	9.199999809	33.21299744	681.4901123	22	-5.699999809	27.70000076	14.34999943	1.200000048	15.38333321	-1.333333373	574	65	36	20.04190063	178	111	171	133	3.816666603	9998.5	0.776600003	0.071435027	1.107679367	14.00303555	10.62168884	5	68.71699524	17.27996826	4.706149101	18.61696434	16.53890991	0	2.463512659	27.54710579	69.58930969	43
4450.450085	40.37	-5.74	10.49166679	9.366666794	36.0256424	596.7747803	25.60000038	-0.400000006	26	4.716666698	18.33333397	18.33333397	3.816666603	793	112	15	47.88977051	307	68	68	297	3.325000048	16250.25	0.584699988	0.101281047	1.060017943	19.03050041	17.18833733	9	42.6053009	38.36419678	6.196676731	10.85272884	17.09999084	27.29782867	1.114964724	15.46187115	135.526886	14
4450.152939	40.71	-5.04	10.8083334	10.71666718	36.95402145	646.6411133	28.10000038	-0.899999976	29	7.099999905	19.23333359	19.26666641	3.650000095	469	54	16	33.68123245	154	64	74	135	2.983333349	15854.08301	0.3398	0.105184123	1.387508273	22.73504448	27.51184845	9	48.1368866	29.12806702	6.430806637	10.62238884	10.94987679	86.5225296	2.417866945	33.94382858	251.4841309	40
4448.517443	47	15.5	9.041666985	9.733333588	32.01754379	778.5325317	24.79999924	-5.599999905	30.39999962	18.41666603	-0.766666591	18.41666603	-0.766666591	841	122	25	47.67466736	355	97	355	97	1.766666651	11590.5	0.935699999	0.095919132	1.283595562	17.7629528	13.6844635	8	42.33211517	39.90493011	7.030344486	9.776987076	12.88587666	9.012620926	1.628978133	37.09595871	255.1627502	51
4444.413704	56.06	13.97	7.212500095	7.408333302	30.86805534	627.4013062	21.10000038	-2.900000095	24	7.800000191	2.283333302	15.23333359	-0.083333373	679	67	40	18.62249184	199	128	187	162	3.191666603	9863.5	0.950100005	0.069964543	1.392862916	7.910861969	13.57974815	12	74.94384766	17.14529419	4.835478783	14.09511852	14.88817787	9.826323509	2.449366093	44.61601639	113.0771866	35
4444.244161	48.5167	-4.06667	11.10000038	6.416666508	37.74509811	392.5383606	20.79999924	3.799999952	17	7.566666603	15.98333359	16.13333321	6.700000286	1091	132	49	31.80493355	387	166	193	371	4.949999809	11146.58301	1.305199981	0.091235012	1.409680843	17.33009529	11.28009605	9	22.396698	60.27320862	6.174456596	13.48253155	11.77578449	38.2882576	2.772523642	44.49023438	201.7666626	31
4442.322012	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	1	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	52
4439.232377	40.83	-2	11	13.4333334	42.645504	643.9403076	29.29999924	-2.200000048	31.5	7.299999714	19.26666641	19.39999962	3.816666603	518	63	19	33.41352081	174	78	81	138	2.791666746	15557	0.361200005	0.08839304	1.190946937	13.39932537	27.99875832	9	53.98464584	32.61602783	6.640407562	13.95677853	11.3243494	60.29060364	1.346234322	26.63931084	220.1451111	52
4439.096092	41.78	2.57	13.97916698	9.925000191	38.76953125	563.4006348	27.60000038	2	25.60000038	14.90000057	21.14999962	21.23333359	7.599999905	808	94	37	22.64821053	256	155	185	184	2.950000048	14656.41699	0.636500001	0.093352608	0.988490105	19.73683548	26.25016594	9	43.81225204	36.45091248	6.486895561	13.84996891	11.69280243	183.7019196	3.17564559	14.00400639	279.6945801	47
4438.41405	54.8	-2.4333	7.087500095	7.058333397	37.94802856	435.2539673	17.79999924	-0.800000012	18.59999847	2.916666746	8.533332825	12.6833334	2.100000143	1281	142	77	23.14990997	418	233	262	381	5.224999905	8937	1.999199986	0.108768791	1.05653441	20.6652832	26.32024765	9	48.14751816	31.18719482	5.527694702	10.95245934	11.62817955	0	3.017148495	35.61048508	243.1672516	45
4434.946492	50.3833	8.0666	9.595832825	8.958333015	34.58816147	640.1365356	24.29999924	-1.600000024	25.89999962	16.18333244	5.383333206	17.70000076	1.916666746	648	69	44	14.68937111	191	137	178	156	2.791666746	10150.08301	0.750100017	0.081129067	1.438897967	18.07374763	10.26551151	9	46.66004944	35.26620483	6.336513042	13.5182209	11.6118784	6.802539825	1.456951976	40.91474533	158.1228027	41
4433.608886	48.47	18.94	7.541666985	10.1833334	33.27886581	774.5316162	24.10000038	-6.5	30.60000038	15.53333378	-0.666666746	16.93333435	-2.150000095	740	87	41	22.46785927	235	130	232	144	2.716666698	11384.33301	0.818000019	0.099446937	0.989718795	27.32918358	15.66406631	9	17.75417328	54.91664124	5.918442726	11.49201202	21.73267746	4.608356476	2.178308725	27.06161308	190.1334686	56
4431.916781	41.94	2.64	13.70416641	10.17500019	38.98467255	570.2728882	27.60000038	1.5	26.10000038	14.5666666	20.96666718	21.01666641	7.233333111	786	89	38	21.83395386	240	159	177	178	2.849999905	14585.33301	0.618300021	0.10013371	0.98569417	20.76499367	21.95467186	9	42.59981537	36.63519287	6.963792324	14.70974445	10.2708149	125.6371307	1.624960184	13.58027554	293.2932434	47
4430.810727	56.1	13.74	7.099999905	7.349999905	30.24691391	640.6317749	20.89999962	-3.400000095	24.29999924	3.916666746	5.933333397	15.25	-0.400000006	767	79	44	20.25018501	232	145	193	198	2.799999952	9784.416992	1.068799973	0.075360775	1.109084964	11.74979401	14.68470764	12	52.87260437	35.37760162	5.626195908	13.63500118	12.86776161	21.04700851	1.974118114	32.95039749	93.532547	33
4428.898718	43.33	-5.91	13.1875	8.441666603	43.51374817	408.618103	23.39999962	4	19.39999962	11.25	18.21666718	18.48333359	8.483333588	948	103	47	27.85412407	294	145	149	274	2.116666555	12348.5	0.973200023	0.106589332	1.032327771	22.55953026	29.51172256	9	39.79289246	37.64757538	6.657614708	11.92529011	18.39689064	82.84268951	3.048531294	21.53924561	105.8262711	40
4427.234557	40.38	-4.21	14.01249981	11.1916666	37.05849838	679.4152832	31.5	1.299999952	30.20000076	9.966666222	22.76666641	22.93333435	6.400000095	358	44	12	34.42988968	119	51	55	96	2.266666651	15944.91699	0.236499995	0.092373818	1.037867427	20.64060211	19.28795242	12	53.15117645	26.20822144	7.134763241	10.36663437	12.3915329	58.40919876	1.194872618	20.68923759	397.9784851	49
4421.682186	48.5	-1.41	11.38749981	7.675000191	37.80788422	475.2947693	22.89999962	2.599999905	20.29999924	9.033333778	17.29999924	17.29999924	5.833333492	721	81	44	20.16500092	229	137	137	200	4.858333588	11453.75	0.788399994	0.096660435	1.369221807	25.51895714	14.66196346	8	17.59528351	56.88575745	5.646157742	10.18681908	9.127002716	21.95392799	2.590861797	42.69155121	208.5500336	36
4418.536265	42.28	-5.92	11.7541666	11.35833359	39.16666412	624.4287109	28.60000038	-0.400000006	29	5.316666603	19.85000038	19.85000038	4.616666794	716	93	25	36.92744827	258	93	93	244	2.75	14735.66699	0.541599989	0.074762359	1.452174664	15.71209908	16.75694084	9	45.40498352	38.88291931	6.286214352	9.874199867	6.572494984	0	1.283540606	15.78946877	131.6754456	37
4416.918797	40.11	-5.77	13.44999981	10.30000019	38.28996277	594.7612305	28.60000038	1.700000048	26.89999962	7.449999809	21.18333244	21.18333244	6.699999809	598	81	9	47.61995697	228	49	49	221	2.650000095	16323.5	0.407299995	0.082813941	1.101839304	16.57375717	28.63875198	9	52.35018921	31.0760498	6.68028307	12.63050556	11.74942589	19.14647293	1.434956908	26.95700455	290.1921387	28
4412.696494	55.7708	14.1331	7.408333302	6.950000286	29.57446861	621.0066528	21	-2.5	23.5	4.400000095	2.383333445	15.40000057	0.300000042	696	71	40	18.85993576	210	135	179	171	4.816666603	9921.583008	0.949299991	0.067773469	1.26929152	1.25124681	10.31648922	12	91.48612213	7.262634277	4.27764225	22.18964386	17.62094116	0	2.316895485	27.60730934	130.5353546	40
4412.247657	38.54	-3.39	14.39583302	13.79166698	39.74543762	742.1297607	34.79999924	0.100000001	34.70000076	9.899999619	23.94999886	24.18333244	6.116666794	439	60	6	46.53669357	161	36	41	149	2.883333206	16583.33398	0.260100007	0.089661352	1.432553649	27.57509041	28.38238525	9	42.07902527	30.34588623	7.110969067	9.038566589	13.864007	44.28878021	1.368996859	16.20935822	336.2760315	46
4405.243791	48.42	8.76	8.583333015	9.366666794	35.08114624	658.4946289	23.60000038	-3.099999905	26.70000076	15.19999981	1.716666698	16.81666565	0.650000036	812	91	54	16.77010345	253	170	237	186	2.508333445	11130.33301	0.966199994	0.10045284	1.166089058	20.53916931	20.72486115	9	30.01928711	49.44154358	7.089549065	13.90635395	25.29785347	165.6564789	4.00635767	17.1858654	141.1655579	46
4401.371746	56.1	13.74	7.099999905	7.349999905	30.24691391	640.6317749	20.89999962	-3.400000095	24.29999924	3.916666746	5.933333397	15.25	-0.400000006	767	79	44	20.25018501	232	145	193	198	2.799999952	9784.416992	1.068799973	0.075360775	1.109084964	11.74979401	14.68470764	12	52.87260437	35.37760162	5.626195908	13.63500118	12.86776161	21.04700851	1.974118114	32.95039749	93.532547	33
4400.673985	48.43	8.82	8.216666222	9.133333206	34.59595871	657.1817627	23	-3.400000095	26.39999962	14.76666641	1.349999905	16.43333244	0.333333284	824	95	54	18.79862976	264	167	246	181	2.625	11134.83301	0.985800028	0.10340938	1.145357728	29.56664467	13.82374573	8	12.89593506	57.53742218	6.927029133	9.657533646	18.91716385	46.66584778	2.671047211	39.5741806	211.9583435	47
4400.32119	37.94	-5.6	14.20416641	11.82499981	39.54849243	629.0305176	31.70000076	1.799999952	29.90000153	8.050000191	22.29999924	22.46666718	7.116666794	694	111	4	61.88476944	305	33	35	282	3.433333397	17152.58398	0.41839999	0.100450695	1.401506066	12.8404808	20.19217682	9	53.14083862	34.01867676	5.699280739	14.83488178	10.9311533	62.10458755	1.078280687	1.448345304	412.5666504	30
4399.618695	42.54	0.84	7.120833397	10.40833378	37.17261887	631.4609985	23.10000038	-4.900000095	28	8.399999619	0.516666651	15.3166666	-0.049999993	1094	118	66	16.67329788	309	238	239	253	4.333333492	14653.66699	0.981899977	0.128414422	1.090432763	25.8884449	23.96546936	9	32.96533203	41.14622498	6.06819582	14.5600605	17.32042313	45.62072754	2.074235916	26.48077393	200.3370209	42
4399.275846	51	-3.1	10.57499981	7.433333397	38.71527863	436.5802002	21.60000038	2.400000095	19.20000076	6.599999905	11.80000019	16.23333359	5.699999809	910	99	53	21.41371536	292	170	195	265	4.050000191	10324.66699	1.089300036	0.096298404	1.370553374	21.37207985	13.95600605	9	48.81056976	29.81735229	6.871966839	11.24553013	23.25384331	64.05084991	2.585774422	49.98051834	241.6079865	39
4397.104357	48.54	9.09	8.766666412	8.866666794	33.71356201	665.5903931	23.39999962	-2.900000095	26.29999924	15.44999981	1.883333325	17.06666565	0.716666698	742	96	40	27.4723587	259	129	246	136	2.516666651	11057.91699	0.869499981	0.106553465	1.126954436	28.82821846	8.965768814	9	30.61359406	40.55818939	6.701809406	11.09160042	23.28340721	55.8779068	2.742160082	33.52114487	235.3909607	45
4393.937201	40.29	-6.67	11.72083378	8.741666794	36.88467026	546.6196289	25.20000076	1.5	23.70000076	6.466666698	18.93333435	18.93333435	5.583333492	935	140	12	55.08192062	389	66	66	374	3.375	16232.25	0.678900003	0.080826558	1.133229613	13.36323166	24.08160019	12	52.85031509	33.78645325	5.906779766	12.00122166	10.48680496	15.49163437	1.322144628	0.641176701	380.2800293	24
4391.860849	37.94	-5.45	15.88333321	12.59999943	41.31147766	624.6647339	33.59999847	3.099999905	30.49999809	9.683333397	23.88333321	24.04999924	8.800000191	602	99	3	63.54774857	269	26	30	242	3.216666698	17079.25	0.34709999	0.093745038	1.409758329	20.43177795	12.86613274	9	35.89416504	43.67405701	6.490988255	9.015005112	15.36794853	20.46889687	1.787338972	11.3855629	188.0808868	34
4389.986126	48.3	14.45	8.441666603	9.266666412	32.40093231	737.4983521	23.70000076	-4.900000095	28.60000038	17.36666679	0.799999952	17.36666679	-0.76666671	763	106	44	31.23724365	283	142	283	144	1.841666698	10850.83301	0.921400011	0.100266054	1.199316978	15.79251766	13.22265816	9	33.91986084	50.28762054	5.6485672	13.27930546	12.9164629	26.61389732	2.203528643	24.7563324	264.5312805	48
4388.546797	48.41	8.85	8.412500381	9.308333397	34.99373627	660.3687744	23.29999924	-3.299999952	26.59999847	15.01666641	1.51666677	16.64999962	0.466666698	795	94	50	21.03994942	261	154	246	166	2.533333302	11127.25	0.948199987	0.10695456	1.261379004	30.55625343	9.374940872	3	10.27741241	59.16633606	7.135265827	10.29329395	19.20066071	29.38163567	1.700058341	29.10998726	279.4292297	46
4387.576999	42.49	-6.71	12.02916718	10.50833321	39.06443787	582.1217651	27.60000038	0.699999988	26.89999962	8.550000191	19.5	19.5	5.233333588	1010	136	27	44.60950089	393	106	106	351	2.341666698	14174.66699	0.822000027	0.109365366	0.982380271	20.0255661	22.69556427	9	46.83781433	33.13661957	6.242226124	11.64346886	8.885010719	53.86323929	1.650326967	32.41306305	154.449295	27
4386.317311	48.56	9.11	8.433333397	8.516666412	33.13877869	655.1937256	22.60000038	-3.099999905	25.70000076	14.98333359	1.616666675	16.58333397	0.516666651	765	97	42	25.96102715	262	135	250	144	2.625	11093.75	0.917999983	0.104593866	1.301820874	27.52723885	14.36542225	9	14.13397217	58.33879089	6.418284416	10.48014164	24.21553802	44.49957275	2.408252239	33.96374512	269.8179932	45
4381.569449	42.5	-6.15	10.1875	10.92500019	38.87900162	611.0465088	26.60000038	-1.5	28.10000038	4.099999905	18.14999962	18.14999962	3.299999952	932	118	36	35.58634186	333	125	125	311	3.091666698	14468.33301	0.760999978	0.091002718	1.075720429	10.36124992	17.8862896	9	54.02399445	35.61475372	5.752028465	10.92053986	9.692530632	0	2.213686705	15.76731777	149.1888275	15
4376.696749	42.8	-5.77	9.920833588	10.47500038	38.36996078	601.6396484	25.70000076	-1.600000024	27.30000114	3.866666794	17.70000076	17.70000076	3.066666603	847	101	37	30.13566399	288	129	129	270	3.183333397	14228.08301	0.7051	0.100153446	1.010671616	18.95531273	20.67322731	9	50.37425995	30.67042542	6.153409481	11.68173218	10.23329639	25.65740204	1.611061811	43.28217697	121.2913818	35
4375.064362	38.77	-4.07	14.8125	13.34166622	39.3559494	726.1828003	34.5	0.600000024	33.90000153	10.35000038	24.08333397	24.30000114	6.583333492	439	62	6	46.32877731	162	37	42	150	2.575000048	16573.66602	0.2667	0.10110563	1.323850989	30.18705368	14.82567883	9	39.89897919	29.91397095	7.703962326	8.504922867	15.40287971	185.9519196	1.419635296	12.80763721	246.6696777	57
4374.057932	55.6395	-5.66364	9.712499619	5.341666698	37.35430908	342.8299561	17.60000038	3.299999952	14.30000019	6.733333111	10.53333282	14.03333282	5.916666508	1341	158	62	29.92937469	453	207	318	405	5.933333397	8860.916992	1.714400053	0.084934466	1.223435521	6.944720745	10.43376541	9	78.8692627	14.1860199	4.588707924	17.37322998	17.86333084	0	3.535556078	13.09068489	163.1708832	35
4371.329826	48.41	8.84	8.333333015	9.25	34.77443695	658.2875366	23.20000076	-3.400000095	26.60000038	14.90000057	1.466666698	16.56666756	0.433333367	804	94	52	20.00707626	261	159	246	172	2.549999952	11129.16699	0.96359998	0.106588453	1.284552693	29.76908112	14.459198	8	11.09796143	59.13295746	6.951375961	9.639297485	21.27011871	53.86722183	2.38571763	42.46553802	386.436615	46
4370.786485	40.51	-4	13.72083378	11.20833302	37.23698807	679.4297485	31.20000076	1.100000024	30.10000038	9.683333397	22.48333359	22.63333321	6.116666794	387	47	13	35.07632446	132	55	57	107	2.291666746	15840.08301	0.256900012	0.080810688	1.162078381	16.01770973	27.1813736	12	58.51436615	25.46792603	6.908623219	10.93051338	9.945023537	64.09363556	1.462191463	32.88849258	313.2477722	60
4366.940928	40.86	-4.11	10.41250038	9.441666603	34.2089386	664.3900757	26.39999962	-1.200000048	27.60000038	6.599999905	18.96666718	19.04999924	2.866666555	510	63	20	32.98743057	165	71	81	136	2.691666603	15550	0.386999995	0.085555322	1.076237082	15.87460136	23.72205162	9	58.33226776	25.79312897	6.137429237	12.84998894	12.56698227	45.21821213	1.822584867	18.26397705	229.9793854	61
4365.971957	36.97	-3.28	11.2541666	12.82499981	40.078125	672.882019	30.10000038	-1.899999976	32	4.783333302	20	20.10000038	3.75	567	75	6	51.90853119	215	37	38	210	4.058333397	17171.16602	0.368900001	0.103554189	1.385651112	23.03044319	32.35456467	9	43.3361969	33.63336182	6.422787666	12.31761074	16.41854095	18.42601585	2.647086143	26.99714661	231.8235321	48
4364.14342	41.88	-6.51	12.05000019	10.94999981	39.24731064	590.1078491	28	0.100000001	27.89999962	6.083333492	19.64999962	19.64999962	5.316666603	797	118	20	47.77455521	316	80	80	307	2.666666746	15036.5	0.607800007	0.081850104	1.097971678	14.46750736	19.27955818	9	41.89265823	43.63983536	5.449401379	13.98525238	4.63154459	1.374689579	1.297776222	19.27686501	113.4609909	30
4358.348271	60	23.5	5.279166698	6.258333206	21.43264961	808.3272705	20.79999924	-8.399999619	29.19999886	6.150000095	3.483333349	15.61666679	-4.133333206	705	84	34	30.71255112	230	115	196	164	4.566666603	9426.666992	1.029899955	0.088304974	1.08542788	20.71758461	14.93083763	9	56.85972977	22.42268372	5.112044811	18.7487812	15.47383118	5.949960232	2.380182743	25.97894669	131.8435822	18
4351.749733	50.72	3.47	10.33333302	7.633333206	34.07738113	548.3294067	23.20000076	0.800000012	22.40000153	7.300000191	6.383333206	17.16666603	3.816666603	760	78	47	14.7959404	221	158	194	178	3.875	10201.75	0.896600008	0.087147251	1.356534719	17.4132309	8.307136536	8	33.39028931	49.1964798	6.346672058	9.499113083	11.38165855	0	1.629533172	56.14494324	214.8779144	38
4351.114905	36.76	-5.28	14.13333321	10.78333282	39.64460754	572.2734985	29.89999962	2.700000048	27.19999886	8.783333778	21.46666718	21.73333359	7.733333111	765	122	2	70.63574982	351	21	26	340	3.599999905	17553	0.475300014	0.111178294	0.988147736	21.03237152	15.04422855	9	43.22566223	35.74196625	6.013814449	13.87295532	10.17955971	110.2943573	0.846886098	10.98988056	302.3635559	60
4348.04096	38.33	-3.51	14.98333359	13.10000038	39.33934021	717.1925049	34.5	1.200000048	33.29999924	10.71666622	24.23333359	24.39999962	6.983333588	423	60	5	49.09647369	159	31	35	149	2.924999952	16741	0.245900005	0.092098705	1.13072443	20.23336601	25.89583397	9	42.88080597	36.88582611	6.799353123	12.37782097	14.20574284	13.44786072	1.645449042	29.7758503	368.7684326	44
4339.836988	37.6	-1.12	16.58749962	11.64166641	41.7264061	593.6486816	31.79999924	3.900000095	27.89999962	13.55000019	24.13333321	24.31666565	9.899999619	321	45	5	42.6141777	113	29	37	88	4.033333302	16749.66602	0.190300003	0.090625346	1.112276316	24.79557228	18.5625248	9	31.85167694	43.35275269	6.819512367	11.81749821	13.28285027	269.3788757	1.373660922	17.57530975	277.2275391	57
4339.558346	60	23.5	5.279166698	6.258333206	21.43264961	808.3272705	20.79999924	-8.399999619	29.19999886	6.150000095	3.483333349	15.61666679	-4.133333206	705	84	34	30.71255112	230	115	196	164	4.566666603	9426.666992	1.029899955	0.088304974	1.08542788	20.71758461	14.93083763	9	56.85972977	22.42268372	5.112044811	18.7487812	15.47383118	5.949960232	2.380182743	25.97894669	131.8435822	18
4336.085619	52.2	-1.7	9.495833397	8.541666985	39.36251831	476.3757935	22.10000038	0.400000006	21.70000076	4.983333111	5.783333302	15.61666679	4.050000191	621	59	41	11.88361835	172	132	160	158	4	9706.083008	0.807099998	0.117844217	1.350302935	25.88082504	16.73054695	9	47.61467743	26.50450134	6.046984673	11.99206638	11.97515011	11.68261337	1.833458424	37.35913849	231.8455811	55
4332.360472	62.9619	18.35	3.325000048	7.75	26.27118683	783.8584595	19.60000038	-9.899999619	29.5	3.566666842	1.883333325	13.58333302	-5.733333111	726	89	37	28.48166847	244	125	201	156	3.941666603	8998	1.16170001	0.072715178	1.180881143	7.302974224	11.06334686	12	72.87371063	19.82331848	4.394490719	27.86372566	11.67888069	0	1.808948517	26.5671463	183.4286041	37
4329.99142	41.6	-2.83	10.72499943	12.1833334	40.34216309	649.3825684	28.29999924	-1.899999976	30.19999886	12.44999981	19.10000038	19.13333321	3.383333445	436	51	18	26.93949318	136	69	81	117	3.033333302	14876.91699	0.330000013	0.082116574	1.388154626	21.55007172	23.36576271	9	49.45318604	28.99674225	7.902779102	8.107379913	14.65813732	155.0557098	1.215174198	6.890995502	150.6603241	15
4319.077441	42.31	-3.1	8.887499809	10.10833359	38.58142471	580.2003174	24.29999924	-1.899999976	26.19999886	10.23333359	16.39999962	16.39999962	2.350000143	627	74	30	26.12133408	193	105	105	174	3.141666651	14131.16699	0.549600005	0.105940945	1.055776119	22.47304153	22.94498253	9	44.4569664	33.06999207	5.918306351	14.35415363	18.49976349	47.79167175	1.523268342	12.67268085	138.6894226	42
4309.34	44.05	3.69	12.54166698	8.550000191	34.89795685	584.2587891	26.20000076	1.700000048	24.5	13.08333302	20.01666641	20.01666641	5.849999905	709	102	29	29.68359184	229	122	122	186	3.758333445	13978	0.559300005	0.099598937	1.058264732	19.17850876	26.91648483	9	42.11653519	38.70495605	6.473399639	12.84261417	10.35209846	106.3191452	2.263750076	20.00599098	201.32341	42
4306.975109	41.85	23.13	11.97500038	11.38333321	34.81141663	800.1548462	29.60000038	-3.099999905	32.70000076	19.86666679	3.599999905	21.78333282	2.033333302	502	53	32	18.16143608	149	103	130	112	1.858333349	13639.66699	0.410600007	0.116523914	1.215839744	26.48843765	11.15725231	12	44.69113922	28.82041931	6.836144924	11.08449745	29.82481575	65.02407837	1.1917907	18.78630447	371.1991272	44
4305.013227	41.62	12.87	15.65833378	10.23333359	37.4847374	624.1424561	31	3.700000048	27.29999924	12.61666679	23.60000038	23.60000038	8.566666603	984	144	25	43.9987793	385	104	104	310	2.049999952	14648.08301	0.738200009	0.122703731	0.997447908	29.57351112	6.02536726	9	31.19380188	39.2326889	6.997727394	10.68985462	21.1458683	93.35690308	1.940408587	26.23869705	552.1654053	48
4299.168464	43.7	25.91	11.49166679	11.10000038	32.2674408	885.9607544	29.5	-4.900000095	34.40000153	20.29999924	2.049999952	22.13333321	0.233333275	580	71	33	24.8760128	199	107	182	111	2.541666746	13451	0.487899989	0.098139882	1.352402806	31.25530624	9.067153931	9	23.12386322	45.62083054	6.575652122	11.75581455	35.48502731	7.080965996	1.219629288	21.89093971	154.5833893	50
4296.532152	41.5	-1.88	11.60833359	12.63333321	41.42076492	636.9238281	29.39999962	-1.100000024	30.5	13.25	19.83333397	19.85000038	4.449999809	426	59	23	28.62742615	146	78	92	100	3.408333302	15179.25	0.293000013	0.080351099	1.426518679	16.90480614	31.76296234	9	52.52588654	30.56930542	7.011643887	10.66716671	9.438792229	146.0701294	1.040284872	6.720383644	194.9801178	28
