Accession_ID	Name	Country	Latitude	Longitude	CS_number	material	material_Country	Li7	Na23	Mg25	P31	S34	K39	Ca43	Mn55	Fe57	Co59	Cu65	Zn66	As75	Se82	Rb85	Sr88	Mo98	Cd114
9436	Puk-1	Sweden	56.1633	14.6806	CS77194	leaf	Sweden_leaf	14.17238748	1302.481017	5223.325392	16373.10494	12504.31201	84383.66607	41494.69663	221.7786758	138.0341416	2.563121945	7.155554117	88.44082637	1.061004839	77.62067815	517.2211786	65.80860909	8.886230541	2.194134364
9437	Puk-2	Sweden	56.1633	14.6806	CS77195	leaf	Sweden_leaf	13.85904127	940.4997478	4932.966308	17372.85198	12187.65679	81733.92806	40123.77352	222.2661118	141.2365425	2.720961417	6.563410323	83.06940955	0.894620613	75.94254684	463.2727317	63.88649981	5.855229284	2.150485445
9442	Sim-1	Sweden	55.5678	14.3398	CS77250	leaf	Sweden_leaf	14.15755178	1275.608562	3805.108196	14255.68166	13927.78149	74747.09638	35503.71721	228.8197801	126.2285437	3.024419697	7.981457762	94.97790012	1.022302554	83.82268641	390.8477886	55.42873384	8.42552519	2.735836344
9450	Spro 1	Sweden	57.2545	18.2109	CS77263	leaf	Sweden_leaf	15.58277902	1282.26598	4897.031178	17237.82611	12014.99738	60402.41576	43093.88469	233.1344798	142.4767671	2.003485323	7.678088713	98.68254414	1.013473472	65.02886096	379.0748911	66.30443899	5.231546579	2.390348426
9451	Spro 2	Sweden	57.2545	18.2109	CS77264	leaf	Sweden_leaf	14.37254488	1785.497047	3704.088675	16406.65649	13846.44475	63094.44028	37692.23876	228.2279408	132.5825764	2.499444139	8.261531669	93.55593451	0.854986689	80.88508901	380.2417568	63.51464067	9.433135276	3.455223105
9452	Spro 3	Sweden	57.2545	18.2109	CS77265	leaf	Sweden_leaf	14.42701946	1750.23296	4823.674142	16777.59196	12475.48681	70093.02128	40588.82215	225.1039667	138.652569	2.520532882	7.860019473	90.93080385	0.862828425	75.82751157	407.1212261	65.2490088	5.08779551	2.306156123
9453	Stenk-2	Sweden	57.8009	18.5162	CS77274	leaf	Sweden_leaf	14.51816278	1744.930021	4686.545113	14450.2948	11064.41616	70530.2278	40677.49394	234.6330497	140.138995	3.324705356	8.309291597	93.21378562	0.949336464	63.70383719	393.6166307	65.86353294	21.70407532	2.571873309
9454	Stenk-3	Sweden	57.8009	18.5162	CS77275	leaf	Sweden_leaf	13.96914483	564.8801868	4498.756879	14071.27767	13766.05858	82109.91558	35945.11247	245.8581763	134.9248033	2.765410338	9.272914777	100.7601546	0.985004683	75.30876409	465.0110453	60.87539724	13.5175783	2.770795926
9455	Stenk-4	Sweden	57.8009	18.5162	CS77276	leaf	Sweden_leaf	14.02900458	2485.255918	4566.992355	16546.49823	12889.53671	71335.36313	46769.35963	273.3300374	142.0926029	3.636648728	8.43177818	91.03786489	0.885240396	66.09941489	374.4743957	67.56107505	9.531628353	2.80763204
9470	Tur-4	Sweden	57.6511	14.8043	CS77399	leaf	Sweden_leaf	13.56714286	995.3991633	5227.436188	14740.82943	13615.19588	80146.92865	39037.42366	225.0265011	145.2568738	2.678174423	7.898937703	87.08727163	0.926863781	73.78272497	463.4142204	63.80914526	14.54593793	2.274040628
9476	V̴rA 1	Sweden	55.5796	14.3336	CS78832	leaf	Sweden_leaf	15.05492744	1331.193026	3634.430682	13278.42897	14328.13254	72814.65623	37572.20484	226.2612016	137.1678368	3.25174926	7.851691947	93.68876029	1.009289826	78.57856623	436.961286	59.61600005	9.775856546	2.92387615
9481	Yst-1	Sweden	55.4242	13.8484	CS78869	leaf	Sweden_leaf	14.91634253	1371.630511	5063.848091	15467.36161	9739.817646	72311.83882	41813.30801	225.9826526	140.9204994	2.342932775	7.914204901	95.69751493	0.946076915	54.79531315	422.2407382	69.70319177	3.367913448	2.561503431
9503	11C1	UK	55.8877	-3.21072	CS76640	leaf	UK_leaf	14.68425832	2303.724439	4947.191311	15919.37594	12281.74174	73297.27547	42995.89303	220.8734577	140.386763	2.157059516	7.337206032	90.83399652	0.862151039	73.45523079	405.5121999	65.47860784	3.769032404	2.224755457
9506	Alo-0	POR	40.11	-7.47	CS76662	leaf	POR_leaf	15.17522409	1432.303183	4224.357235	15305.98241	12352.07199	59196.45822	43357.17663	223.0920426	139.942078	1.93637989	7.42464257	98.33219185	0.973124553	87.38353816	359.3546732	67.00420959	6.99398793	2.327652679
9507	Coa-0	POR	38.45	-7.5	CS76775	leaf	POR_leaf	14.92927401	1827.883989	3797.257631	15249.61161	13785.27902	75851.31412	39034.57657	217.9740061	134.1841644	1.675043792	7.548036603	95.92139234	0.967345037	85.73593618	460.5537696	59.88093745	10.30699695	2.412367596
9508	Mos-1	POR	40.04	-7.11	CS77108	leaf	POR_leaf	14.24541016	1287.933215	4220.808098	16549.4245	15068.66817	69961.4483	41245.93979	230.3066427	136.9321788	2.290385815	7.400593817	95.09250887	1.085338182	93.75494384	372.5364813	66.13454736	6.62282344	2.59180202
9509	Reg-0	POR	39.29	-7.4	CS77207	leaf	POR_leaf	12.89958548	797.145067	4880.963162	16269.825	14651.42175	87330.19462	35471.94616	207.4690147	136.3539612	3.07080374	7.51090412	96.26843227	0.798445372	84.42789024	498.2552023	58.46705928	5.857156538	2.16955297
9510	Rei-0	POR	38.75	-7.59	CS77208	leaf	POR_leaf	13.62153053	1040.016736	3958.873363	14287.57726	14309.49236	78599.00991	38670.80731	223.4741943	138.5581414	2.609517491	7.57215095	83.70118458	0.901100509	78.1693655	416.5605149	65.06856812	5.729040819	2.664102458
9511	Vav-0	POR	38.53	-8.02	CS78835	leaf	POR_leaf	13.33223293	1758.166337	3985.556537	13379.88645	15868.58458	84096.65338	39257.02633	235.1489591	142.1787417	2.729107315	6.43919146	101.1037457	0.956055174	91.29751716	435.3887743	62.55071128	22.72770173	2.711424475
9512	Vid-1	POR	38.22	-7.84	CS78842	leaf	POR_leaf	13.99457186	1206.133486	4026.346235	16477.94715	14929.65276	79821.43167	39120.53811	224.2421695	137.8578249	2.164964842	7.5775113	89.01132986	0.88096128	79.65206306	431.8739262	63.60043196	14.41183932	2.654320167
9513	Adc-5	Spain	38.77	-4.07	CS76646	leaf	Spain_leaf	14.30406245	1395.116872	4375.064362	16530.14245	10823.87621	78244.68027	39266.91015	209.7954616	136.0899006	2.405834478	6.242621697	88.46452925	1.132114947	77.94816459	459.8589194	63.47086669	8.943389687	2.562358985
9514	Adm-0	Spain	39.15	-4.54	CS76647	leaf	Spain_leaf	14.3771696	1590.177018	4133.192167	17171.34443	13372.63126	74633.44946	38511.14709	226.7785266	137.3295338	2.171364891	8.21777409	92.42083946	0.960391109	67.72790856	372.0356229	60.11789935	13.2658538	2.441405699
9515	Ala-0	Spain	39.72	-6.89	CS76650	leaf	Spain_leaf	13.80629574	1220.816081	3644.808362	17007.65643	14466.97628	81749.31831	35254.6077	234.5831937	134.2693759	2.177244459	6.662042651	91.60573107	0.88804977	76.15232217	435.7111528	58.47982725	25.95936734	2.819434523
9516	Ali-1	Spain	39.9	-5.09		leaf	Spain_leaf	13.57210812	859.1875668	4050.381996	16482.88498	15608.30121	84415.13371	36299.72517	231.5937152	141.0627599	2.474162783	8.50803173	96.68571467	0.845129075	87.37853371	444.8985458	56.22493851	4.50928315	2.518242735
9517	All-0	Spain	42.19	-7.8	CS76659	leaf	Spain_leaf	13.68272558	941.8961482	4589.880729	16314.83075	14318.16102	69924.36628	41995.2471	218.5450043	143.2805934	1.936830256	8.511389289	88.79600031	0.929273104	74.43756319	425.1713972	66.02218652	7.825531793	2.217320997
9518	Alm-0	Spain	39.88	-0.36	CS76660	leaf	Spain_leaf	13.72011478	889.565912	4501.006102	14414.27155	13939.08346	73523.0279	38827.36814	224.6076474	139.4836961	4.411011548	7.473359657	89.76266442	1.080867816	76.90211839	358.2790753	62.06852309	6.486767258	2.4169086
9519	Ang-0A	Spain	41.94	2.64	CS78886	leaf	Spain_leaf	14.67681481	854.6105004	4431.916781	15339.93371	13693.28841	67940.2643	42260.54808	234.7615137	137.9038445	2.159049946	8.471622484	98.10055031	0.989879296	78.29251555	364.5903538	68.63299547	7.224814872	2.531835778
9520	Ara-4	Spain	41.7	-3.68	CS76670	leaf	Spain_leaf	15.82176259	959.6994697	5304.723405	14905.22197	11936.41207	68828.16822	42319.67473	230.906079	134.5472144	1.850474079	6.999355125	87.07159188	0.995863198	72.85296457	417.1042354	66.49538614	21.78400028	2.278841261
9521	Bar-1	Spain	41.43	2.13	CS76689	leaf	Spain_leaf	14.01530041	899.1696292	4958.724838	16994.29822	11868.49978	68271.39412	41284.46886	244.9360553	135.7372014	3.953634196	8.696489148	105.0881427	0.903057609	70.70546064	404.6340519	66.54478201	13.85134494	2.880643937
9522	Bea-0	Spain	36.52	-5.27	CS76695	leaf	Spain_leaf	13.84353131	970.9448906	4693.157429	15667.56544	14973.19123	65476.173	40189.91522	219.63226	139.1472591	2.585404159	7.799022004	94.3455252	0.963830564	85.00818235	385.5624931	65.11966768	33.87346051	2.997390422
9523	Ben-0	Spain	38.37	-2.66	CS76700	leaf	Spain_leaf	13.39355301	1468.236131	4208.824053	16421.76924	14919.32456	78072.58945	35572.9977	222.610658	135.4596032	2.753314849	7.786270656	100.4431682	1.07147146	77.57876428	460.7674383	58.3218259	2.202791171	2.667437781
9524	Ber-0	Spain	42.52	-0.56	CS78887	leaf	Spain_leaf	13.83597068	872.0750911	4972.102088	17222.45839	13689.99824	81866.92109	40229.4806	213.8265206	137.8866481	2.240575091	8.872557317	91.23128601	0.934125935	82.1217179	482.5928444	66.19810319	7.474335769	2.292677906
9525	Bis-0	Spain	42.49	0.54	CS76711	leaf	Spain_leaf	14.18947882	1160.093055	5356.817884	19600.51289	12338.78774	79718.15352	43574.35363	217.8064672	138.2208302	2.188294865	7.78729751	113.2525956	0.91292351	69.86043345	482.6420023	65.9586888	7.205352066	2.162994007
9526	Cab-3	Spain	41.54	2.39	CS76738	leaf	Spain_leaf	14.09234618	824.3447003	4778.323698	14493.85064	14210.45618	75416.11238	40661.07766	227.9039857	140.3222366	4.691881216	8.637661171	95.82575679	0.846547787	78.34431711	427.5190918	67.32198967	6.665269762	3.085510464
9527	Cad-0	Spain	40.37	-5.74	CS76739	leaf	Spain_leaf	15.8479214	1567.256204	4450.450085	15432.84223	13226.89804	72022.4396	42609.89244	257.8602976	143.2488552	2.103810545	7.968946049	98.85788564	0.91121859	67.02996169	406.0672809	68.91254816	9.926885048	2.829672069
9528	Cal-0B	Spain	40.94	-1.37	CS78890	leaf	Spain_leaf	14.91282199	633.6927188	4153.670585	15262.26873	14166.90011	67690.64905	41492.28488	228.4751722	138.142546	2.12423336	8.295185362	98.98723631	0.991146923	82.34065047	373.9742007	65.79745071	8.891758546	2.580233182
9529	Cap-1	Spain	36.97	-3.36	CS76741	leaf	Spain_leaf	15.14678548	805.4018512	4128.570073	16424.42034	13217.88069	86895.12603	44196.66727	230.7163345	141.1678497	1.950621148	7.745661634	93.7317896	0.961115519	71.82752904	530.4253728	67.72652808	13.97121301	2.525731452
9530	Car-1	Spain	38.25	-4.32	CS76742	leaf	Spain_leaf	14.65354491	1326.620157	4123.237838	15655.57484	12824.60485	73532.19634	39680.09358	232.3897272	137.3279823	2.109704543	8.6976923	92.63311739	0.912775552	69.65658891	406.3576309	64.66220573	6.854790071	3.070278535
9531	Cdc-3	Spain	41.21	-4.54	CS76761	leaf	Spain_leaf	14.5086968	2372.994726	4832.643155	17395.68369	14986.70447	69982.50386	41538.86811	222.0777824	135.4821228	1.6181442	8.147605909	104.1789025	1.216111673	89.07609129	405.4236652	65.49425587	11.51907583	2.366611831
9532	Cdo-0	Spain	42.23	-4.64	CS76762	leaf	Spain_leaf	14.28273071	1083.32214	4576.67748	16046.32709	12595.86229	76336.17978	38798.87954	240.5881309	139.6960604	3.165331749	7.825748394	91.95420643	0.940486424	73.58696717	473.9583705	63.87087845	28.0876754	2.436248119
9533	Cem-0	Spain	41.15	-4.32	CS76763	leaf	Spain_leaf	16.02834467	842.6729928	5286.083297	14723.61615	12598.75726	60247.3914	44369.69283	237.7457324	143.4950444	2.540605558	7.931071433	87.88747027	0.925361539	72.67031549	332.807621	72.13412267	6.206305724	2.613667773
9534	Cmo-3	Spain	40.05	-4.65	CS76774	leaf	Spain_leaf	14.64973995	890.4034247	4580.416331	14273.13778	13082.2278	70587.18655	39420.87267	221.9567223	138.0568719	2.716709452	7.541401826	86.00468755	1.117132752	79.71951286	428.5294908	61.7170319	9.409204427	2.37821126
9535	Coc-1	Spain	42.31	3.19	CS76776	leaf	Spain_leaf	14.09400591	662.8313029	4922.98263	15240.74234	13248.84122	82320.52377	40890.64713	214.7501106	137.6198759	2.38377649	7.986044704	88.51570746	0.945401944	79.76474028	471.8337459	64.22904925	10.90826505	2.238632634
9536	Cor-0	Spain	40.83	-2.0	CS76782	leaf	Spain_leaf	13.87536519	900.3662261	4439.232377	15289.52268	15056.37768	66625.93455	41275.5692	229.8055523	138.7533013	2.707357738	7.561346607	112.7404775	0.988642912	87.8405407	411.9402648	70.39351721	32.06457198	2.47586284
9537	Cum-1	Spain	38.07	-6.66	CS76787	leaf	Spain_leaf	13.43194443	1550.383909	4504.00267	14945.43697	14429.65456	72747.56913	37936.80277	212.4305084	137.0061864	2.715553801	7.432249923	87.62286025	0.932564503	89.61648835	387.1180414	60.40228048	5.187914742	2.594465995
9538	Cur-4	Spain	43.12	-8.09		leaf	Spain_leaf	14.65353442	1565.053752	4291.839422	15772.50151	13016.83551	81357.39422	41122.39732	232.3969651	137.1619934	2.265483228	8.356621304	101.7673393	0.940383542	68.78906342	435.0630253	65.31894222	6.843937326	2.552139991
9539	Deh-1	Spain	40.29	-6.67	CS76793	leaf	Spain_leaf	14.83917316	1564.63074	4393.937201	17126.4733	14120.90234	88567.67125	40607.43605	219.8371418	139.7774547	1.697871748	7.469870842	86.87980155	1.075914627	86.56430707	482.4111681	60.26640077	5.991757222	2.114375439
9540	Elb-0	Spain	41.81	2.34	CS76838	leaf	Spain_leaf	15.17147301	783.5065166	4791.211362	14574.99127	13129.0375	71236.77643	41747.45881	241.9648361	136.9492911	1.874390179	7.881851766	91.4900252	0.930027768	87.48281907	440.9284093	65.58682105	4.030858153	2.647879276
9541	Fue-2	Spain	38.26	-5.42	CS76871	leaf	Spain_leaf	14.65791656	1054.250265	4589.010585	16890.31952	14387.83155	72114.34654	39692.12649	222.1598183	139.7013214	2.403231646	7.807229553	95.69831008	1.009537389	82.96488022	407.2476339	65.69811596	5.06445141	2.74057902
9542	Fun-0	Spain	40.79	-4.05	CS76872	leaf	Spain_leaf	14.95969669	1422.252047	5007.204678	17122.15293	13489.12116	92195.06295	39751.26298	227.0710967	137.0463861	2.524595029	9.257915456	79.39935056	0.966071692	70.74497039	555.4464541	61.10707433	4.906119579	2.235903333
9543	Gra-0	Spain	36.77	-5.39	CS76886	leaf	Spain_leaf	14.48609165	808.3144376	4698.634501	16791.8475	12933.00962	76324.63187	40977.57174	228.2865957	142.0821215	2.186333793	9.94467299	90.05349111	0.971240162	65.96794935	416.3269961	61.66940561	10.46096522	2.17619249
9544	Gua-1	Spain	39.4	-5.33	CS76894	leaf	Spain_leaf	13.63305687	2040.275678	4121.233047	16300.91469	15543.81699	98924.17732	37465.61127	217.8995808	136.7891829	2.716110669	7.459933236	86.70346958	0.983820929	91.21279271	556.8631664	59.85419977	6.859038879	2.095069819
9545	Her-12	Spain	39.4	-5.78	CS76920	leaf	Spain_leaf	14.2154344	1403.0679	4260.898484	15530.01748	12724.30748	69534.32403	37852.0044	223.762702	143.6192648	1.7978996	7.914304906	97.06331333	0.999831331	84.81149657	386.5172502	59.93410478	6.192936161	2.329118617
9546	Hom-4	Spain	40.82	-1.68	CS76929	leaf	Spain_leaf	13.77491882	722.4189311	5052.019169	16765.0205	12673.90493	71699.49633	39916.20305	241.0950398	139.1632199	2.262456017	9.418525768	89.97811685	0.93561837	68.17871353	401.3219978	65.4931888	7.148051424	2.325238904
9547	Hor-0	Spain	41.67	2.62	CS76930	leaf	Spain_leaf	13.84198886	1947.520088	4014.608133	16483.46877	12546.15192	69528.81613	39681.88197	216.0326575	133.8010479	2.490151017	8.117748176	93.24123875	0.944602665	74.12639487	416.8705289	63.63832526	1.403635965	2.432134212
9548	Hoy-0	Spain	40.4	-5.0	CS76939	leaf	Spain_leaf	14.13766023	850.3336928	4116.75432	15659.16533	15180.80625	74675.98543	38107.84359	224.1229734	133.4996158	3.255272563	7.652122404	83.31717548	1.059357859	94.1429772	417.9603397	62.62357729	4.590766591	2.171541999
9549	Hum-2	Spain	42.23	-3.69	CS76943	leaf	Spain_leaf	15.48541903	1708.598306	4792.067154	16331.73188	12870.6572	72112.66188	40117.58495	223.8706767	139.2651629	2.160054042	8.157347028	100.0785036	1.116053238	76.5441818	380.5573981	65.53891509	4.609797257	2.746728332
9550	Iso-4	Spain	43.05	-5.37	CS76946	leaf	Spain_leaf	14.56784767	861.2735636	5080.644417	17548.01652	12313.09494	70163.98659	44120.11091	223.8941738	137.2727834	1.665543351	8.600983329	92.58865596	0.89071947	68.15249873	399.1782461	63.12976316	19.95173704	2.346388484
9551	Jim-1	Spain	42.28	-5.92	CS76955	leaf	Spain_leaf	15.63878307	1721.722824	4418.536265	15356.47557	13081.33185	62970.91139	43048.35203	237.3909372	140.7657661	2.336214416	7.467848256	97.72511007	1.079135089	77.35726772	372.4768778	78.53300019	4.811456018	2.335200154
9552	Lab-7	Spain	40.87	-4.5	CS76995	leaf	Spain_leaf	14.1611617	1473.094771	4957.771689	14795.23036	12763.3704	70391.79683	42757.55061	235.094997	138.6688636	2.26348711	7.063467991	92.3690084	0.887921956	77.06424854	383.4702844	71.14705853	11.35194788	3.050696037
9553	Ldd-0	Spain	41.58	-4.71	CS77012	leaf	Spain_leaf	14.57503077	1607.528409	4478.305213	17051.72938	14759.31301	65146.63467	39318.04381	236.7124255	137.6697443	3.039561375	8.237447257	89.95326463	0.880458216	96.16936808	423.005692	64.62038636	4.661356379	2.574981703
9554	Lso-0	Spain	38.86	-3.16	CS77055	leaf	Spain_leaf	14.99191962	2149.904137	4522.124547	17363.4158	12865.47394	78852.46116	40328.66392	218.7638635	138.7126167	2.008554819	7.471709381	101.0298306	1.099716198	71.73490539	484.8410799	62.00867607	5.07831235	2.272764176
9555	Mar-01	Spain	39.58	-3.93	CS77068	leaf	Spain_leaf	14.85844007	857.0063177	4768.015615	16318.72615	12413.40836	68416.83726	41501.80613	224.1345654	141.0189733	2.509977684	7.444623856	93.33339131	1.118968586	72.10708668	366.9532395	65.24680289	5.446368801	2.39795966
9556	Men-2	Spain	39.66	-4.34	CS77081	leaf	Spain_leaf	14.59880812	654.2484723	4105.216128	13675.35693	15042.67888	76909.597	38974.58687	239.4580497	135.3802645	2.629207619	8.084789343	100.0987677	0.951957509	104.4877006	380.5770425	57.34647815	8.922228713	2.682083138
9557	Moa-0	Spain	42.46	0.7	CS77102	leaf	Spain_leaf	14.3614537	1175.860528	4980.068176	19910.12597	12734.1617	67303.1537	42137.54538	217.8396785	141.0773173	3.095494968	7.558328074	96.70186108	0.872393168	70.53876137	394.5602205	70.18544974	8.479867906	2.247934277
9558	Moc-11	Spain	41.57	-5.64	CS77103	leaf	Spain_leaf	15.74792775	689.4696038	5087.74932	13672.31487	12617.93069	67211.38675	44328.38988	228.3845884	140.8650606	2.053048961	7.959731066	93.7490701	0.876114653	67.93598568	373.1414968	69.90523555	6.124473519	2.508511505
9559	Mon-5	Spain	38.06	-4.38	CS77107	leaf	Spain_leaf	13.94745934	1268.827413	4950.606426	16803.00779	12738.51036	79719.71846	39674.7547	220.1685758	135.1437164	2.495042926	7.621607461	96.67628863	0.868667019	73.44415914	467.7986261	63.36006999	5.875037316	2.258773367
9560	Mot-0	Spain	38.19	-6.24	CS77109	leaf	Spain_leaf	14.35044586	1794.151639	4762.610175	14929.39818	14236.04402	72411.72946	39517.08017	227.0827775	140.5699247	2.5148288	7.796443409	89.92402674	0.990493629	86.60366799	451.3549608	65.94845669	6.30202183	2.648489451
9561	Mun-0	Spain	40.71	-5.04	CS77114	leaf	Spain_leaf	15.38243784	699.6573427	4450.152939	14872.38857	14631.27945	72589.44408	38489.11542	229.5832583	136.4075964	1.980085016	7.18357056	87.64278771	0.961558144	97.51702689	413.8422319	62.19660501	13.58457809	2.277742115
9562	Mur-0	Spain	41.67	2.0	CS77115	leaf	Spain_leaf	14.04238781	1113.648441	4799.785039	17651.27189	14923.82742	70182.3174	39779.85589	217.2610599	132.9793933	3.490460294	8.558877355	93.52702288	1.040013711	81.80328323	420.6090683	59.60819071	6.594303168	2.506199
9563	Nav-0	Spain	40.42	-4.65		leaf	Spain_leaf	15.55834077	876.7371262	4327.057589	13869.37943	13611.57397	72901.22426	41622.36489	220.4734009	138.8680622	1.625306528	7.993941172	97.85010324	0.978358179	79.9428474	406.4391006	66.28479632	3.709118711	2.418255211
9564	Nog-17	Spain	40.45	-1.6	CS77129	leaf	Spain_leaf	13.79714546	1018.724257	5498.875026	15505.12852	13123.06639	73247.42965	43733.55717	233.277457	136.752771	3.094712006	7.776360164	92.9351412	1.063862553	78.72307152	410.351293	67.67430176	5.616183471	2.302207187
9565	Orb-10	Spain	42.97	-1.23	CS77152	leaf	Spain_leaf	13.51782492	1589.284076	5229.264848	16289.17387	14035.68547	77233.2245	40417.6486	215.5772041	134.6829315	2.637637687	6.87587635	92.6030056	0.949149843	79.2307146	432.1121156	65.27454903	9.725301286	2.176016192
9566	Oso-0	Spain	42.44	-4.36		leaf	Spain_leaf	14.07147292	716.4257535	4745.982981	16917.61951	13732.87685	71136.18782	41353.63893	248.8950424	135.7353689	2.172367437	6.625848955	90.38547802	1.039418391	80.39575549	394.2057259	66.84022554	8.965459733	2.257239616
9567	Pal-0	Spain	42.34	1.3	CS77159	leaf	Spain_leaf	14.39136212	1075.893092	4998.769263	15186.06349	12749.67588	73644.84218	42153.1127	222.1493119	136.2496767	2.810107431	7.717296318	93.22869639	0.923801042	71.53389403	434.4904764	66.2713499	9.306531216	2.346369243
9568	Pan-0	Spain	42.76	-0.23	CS77160	leaf	Spain_leaf	13.43611865	1099.385454	4844.0947	16860.60861	13746.06119	81704.80478	38621.3327	242.7451363	136.4727366	2.095822608	8.879621689	95.78300914	0.922154151	72.78702291	531.0798077	65.22108753	5.808579301	2.895217884
9569	Pds-1	Spain	42.87	-6.45	CS77166	leaf	Spain_leaf	14.30412453	965.3492172	4655.413106	14551.03313	13214.07561	72566.69512	44950.41715	244.1850349	143.9101698	2.354675923	8.180841211	96.87517571	0.972205942	75.42378743	370.1200164	71.96905271	7.155046745	2.25289635
9570	Pob-0	Spain	41.35	1.03		leaf	Spain_leaf	14.51398746	916.166832	4566.658316	15055.37019	13913.28866	73730.11506	39180.79824	220.3660865	139.0302404	4.618283288	8.591892151	112.7899417	0.979228315	80.54854685	432.7134439	60.21330067	7.994418928	2.750923535
9571	Pro-0B	Spain	43.28	-6.01	CS78914	leaf	Spain_leaf	13.96913375	1568.30499	4709.45123	20945.93174	12912.37484	80687.97833	37607.74307	213.1791798	135.6182451	2.18743979	9.053558215	88.32926228	1.044673291	70.22455124	433.385756	59.25322467	19.56315803	2.297419551
9572	Pue-0	Spain	42.75	-3.05		leaf	Spain_leaf	14.56526029	1296.812441	4397.052163	15022.61521	10915.3421	71692.70072	40699.15515	242.2857606	138.4826014	4.975229767	7.57053491	95.54620238	0.973359577	81.19224577	406.2383137	64.59537243	6.298773981	2.749999342
9573	Rds-0	Spain	41.86	2.99	CS77206	leaf	Spain_leaf	14.38895198	829.350483	4112.780454	15491.00596	13292.15973	75413.01737	45186.40673	219.2098344	146.8917384	2.379280664	8.287444584	97.83022807	0.988501932	78.46484952	414.0693754	62.24034092	6.183982443	2.523463603
9574	Rel-0	Spain	38.6	-2.7	CS77209	leaf	Spain_leaf	14.48568247	983.3261394	3589.943197	14015.78807	13353.25319	81620.90837	37899.74714	214.1028469	134.3134447	1.739621797	8.32317567	91.01429377	0.96194116	81.28124197	457.8122361	60.46082959	8.243108654	2.342873151
9575	Ren-6	Spain	42.77	-4.21		leaf	Spain_leaf	13.62065946	889.6679143	5069.649872	16901.85571	11902.06799	77702.68297	40488.69678	225.6802802	135.7630252	2.588944046	7.974938287	87.7217241	0.878876883	74.38041304	415.6569144	64.58524926	5.911533217	2.377083597
9576	Rev-0	Spain	40.86	-4.11	CS77213	leaf	Spain_leaf	15.58776878	1185.038896	4366.940928	15563.56216	12997.46736	70315.66444	40867.42703	241.3373228	136.9125277	2.485652576	8.566514617	86.35884823	1.038482754	85.62380285	388.9531951	66.80303092	9.96404324	3.02629323
9577	Ria-0	Spain	42.34	2.17	CS77216	leaf	Spain_leaf	13.80416039	1223.487673	5116.450883	17850.15978	13787.71155	71741.45654	39223.3776	236.1531327	140.1272675	2.794351307	7.431564838	102.205066	0.881378804	78.10340496	419.0208275	64.62159431	6.441760349	2.587285755
9578	Sac-0	Spain	42.13	-6.7	CS77229	leaf	Spain_leaf	16.10326494	1045.757521	4621.866397	15466.37566	12789.07924	63617.22098	44966.06454	240.0888746	140.9408411	1.863638506	8.614127414	97.74867097	0.971215107	75.49563516	356.207659	71.32800137	5.146342259	2.695814859
9579	San-10	Spain	38.33	-3.51	CS77232	leaf	Spain_leaf	14.93283709	1216.733448	4348.04096	14519.40738	12950.14951	81045.52096	42848.21355	211.6668037	142.5402456	1.768004197	7.114303088	91.65119454	1.021669834	72.52847387	453.3626967	68.47600465	1.127782346	2.133485441
9580	Scm-0	Spain	38.68	-3.57		leaf	Spain_leaf	14.87636986	669.4931845	4328.691412	14481.64209	14026.15562	62925.79606	42639.58379	235.6856828	142.2085608	3.609538765	8.025816362	88.04660096	1.063323936	82.88923273	358.0570166	65.16098878	11.44893907	2.176604527
9581	Sdv-3	Spain	42.84	-5.12	CS77242	leaf	Spain_leaf	14.79412893	1425.31378	4632.587892	15948.35902	13353.56258	73861.43677	41233.49894	226.8087087	139.8532261	2.293730658	7.390683166	91.26938519	0.897089153	81.15978759	416.4152659	62.55181129	5.078950229	2.187826624
9582	Ses-0	Spain	41.48	-1.63	CS77244	leaf	Spain_leaf	15.29076026	1017.575169	4535.387645	13595.44923	12592.11544	70869.36894	41379.10789	230.755818	138.7473911	2.562646137	8.627786703	100.7688842	0.902480747	74.39234179	385.3992089	70.59941194	5.314895241	2.817984812
9583	Sne-0	Spain	37.09	-3.38	CS77258	leaf	Spain_leaf	13.53699918	1187.740982	5017.5183	19819.84269	12271.87591	83568.34247	42899.88252	212.7482475	137.60548	1.981624446	7.26188039	90.22984543	0.939346887	69.57178142	490.6290496	66.64969848	8.786321587	2.158110157
9584	Stp-0	Spain	41.19	-3.58	CS77283	leaf	Spain_leaf	15.31353755	1177.011226	5162.781659	13839.38968	11544.37597	72637.47803	39369.69985	221.1754522	137.8914202	2.097997564	7.875477209	93.36773962	0.958502053	75.48844495	425.9827759	63.63922878	10.41386841	2.402068909
9585	Svi-0	Spain	43.4	-7.39	CS77287	leaf	Spain_leaf	14.07042594	782.8410512	4498.570336	16263.31643	12805.1768	78840.09439	38477.99052	233.0849027	137.1800059	2.42388185	6.943817071	90.95397971	1.208550962	77.48206412	423.1443921	63.55022082	4.301552453	2.40962776
9586	Tam-0	Spain	41.03	-3.27	CS77340	leaf	Spain_leaf	15.68204307	1187.099013	4819.937332	14494.10429	13554.10738	60132.98562	42032.67875	237.153674	141.6436945	4.766352406	7.410581097	99.31686475	1.099964444	73.07703797	361.6120331	70.84027336	4.226344581	2.280186236
